date,1.农副食品加工业,2.食品制造业,3.酒、饮料及精制茶制造业,4.烟草制品业,5.纺织业,6.纺织服装、服饰业,7.皮革、毛皮、羽毛及其制品和制鞋业,8.木材加工和木、竹、藤、棕、草制品业,9.家具制造业,10.造纸和纸制品业,11.印刷和记录媒介复制业,12.文教、工美、体育和娱乐用品制造业,13.石油、煤炭及其他燃料加工业,14.化学原料和化学制品制造业,15.医药制造业,16.化学纤维制造业,17.橡胶和塑料制品业,18.非金属矿物制品业,19.黑色金属冶炼和压延加工业,20.有色金属冶炼和压延加工业,21.金属制品业,22.通用设备制造业,23.专用设备制造业,24.汽车制造业,25.铁路、船舶、航空航天和其他运输设备制造业,26.电气机械和器材制造业,27.计算机、通信和其他电子设备制造业,28.仪器仪表制造业,29.其他制造业,30.废弃资源综合利用业,31.金属制品、机械和设备修理业
2024-12-01,0.0324463424538084,0.11529587649250317,0.05824579819565012,0.01429222509792516,0.04516072890865841,0.06443988996219097,0.04601593335191434,0.11677087699689093,0.07094308182459597,-0.03018850322748501,0.084817617901634,0.08032033670025873,-0.09041584215561949,0.1656948544326815,0.1644744455555882,0.09159784461132237,0.08447289597828633,-0.005592959689302068,0.17543571470692365,-0.2120175904262468,0.08639787071109839,0.07646250349768957,0.09919364274462739,0.12920561131149455,0.22748231667743335,0.219366114224415,0.12183719297217621,0.13006798499690353,0.10922290804783485,0.33747714204243606,0.022660465747961878
2025-01-01,-0.139562350228715,-0.16335591175396513,-0.12550471267900054,-0.017150186795155897,-0.2129400394629134,-0.2607182238846898,-0.32726284102216396,-0.2795310649312541,-0.26521226053263824,-0.31478296722736343,-0.2855057156841818,-0.2370288971056792,0.07082080018325065,0.17674888307279168,-0.03299542884396245,-0.0048335289845652385,-0.24629116671008033,-0.19850333011576682,-0.07156376565593858,-0.34245688139035324,-0.2777764287616896,-0.28640709235302475,-0.1425380454080345,-0.08130542737137958,-0.1821562705996721,0.027007818377527304,-0.021954816495991958,-0.16260285624172877,-0.1854492289824632,-0.2782742974840682,-0.274131609073475
2025-02-01,0.17502251704719773,0.37055123312938987,0.09799374775796577,0.8252015797567027,0.4677885768559569,0.7429783810397443,1.1219487427374575,0.7567865516186005,0.8289552736384767,0.41843887993067974,0.8175422725352122,0.7691753824974183,0.061445955841941347,0.17668007341934122,0.3462235098063351,0.20927464901428294,0.731686443695662,0.600576318723973,0.24992337582603574,-0.051905945237555984,0.8968198525655744,1.1480101233307782,0.365169687923407,0.7008475814930277,0.901730514999411,0.5633816610120834,0.20226183666720532,0.41678357797368326,0.6853428892616475,0.8389577016062422,0.6369807803952359
2025-03-01,-0.008370608847504513,0.05917767730760359,-0.06952897996628615,0.025668410315395906,0.026679059095387814,0.037757566471886994,0.03600643017077765,0.07045490164352786,0.04129369861738841,-0.08910366457776975,0.024992152194423634,0.07427509441002433,0.12213785520773612,0.3575112570907315,0.2152480873829996,0.11338295544851396,0.05500452946150847,0.08469424217563182,0.18691512919847897,-0.12884951641864217,0.05439675723312187,0.12836867522836548,0.06979488706018344,0.14552256487825566,0.1568020059670583,0.17261423536515919,0.10119150244672626,0.08659062023413866,0.1206592504996169,0.029660417984803233,0.11155701051679956
2025-04-01,-0.032172635351888745,0.047978206512760524,-0.08908194036435269,-0.09775246794284342,-0.006167040736060558,-0.02417064523301693,-0.03584229207763545,0.03880697111803544,-0.049036971692276055,-0.0389934887230412,-0.002181938253817295,0.012372475501460922,0.14564714460838823,0.14882018707995548,0.13420933131048418,0.11777615438834843,0.004402460620833493,0.019797619797552235,0.12190165124104535,0.011504162671290397,0.018062647591713388,0.07878876912754551,0.011467256305307316,0.14169966272514967,0.10956033248257646,0.12873273941045116,0.053409897787044525,0.1087087340044981,0.08192188551236557,-0.05217880044828438,5.179794246101821e-05
2025-05-01,0.02119419430078362,0.0905909676147143,0.0407812650551409,0.04021440878168425,-0.018215524431257513,0.005557737478249614,-0.039542640344650604,-0.036115453136672526,-0.06622904829265674,-0.08907139172733813,0.009862317590007885,0.014378554634831398,0.21108068498370947,0.13235513300021307,0.19610587663345136,0.11400001794291215,-0.009944578582175456,-0.036783513184235006,0.053464435294924284,-0.06297484000948816,0.00264429825632706,0.06668379313810058,0.0217247078672127,0.15992827421547884,0.16024234854437625,0.14838018810264475,0.07975556154757513,0.13742247867990032,0.296470356149688,-0.05597796131248167,-0.03357658435249067
2025-06-01,0.07771857742845967,0.09084121628369801,0.10360340502270038,0.17968169382678112,-0.013809513023902764,0.033265427373949885,0.01791744678020679,0.02265858658780706,0.012114181246996925,0.024978980604233758,0.09044798958047906,0.0809931760819016,0.12197233825797094,-0.10946284938020623,0.18105122296700715,0.05839041220129193,0.0395907081034077,0.03534399622688844,0.028813441213175972,-0.05265387793532472,0.0643090211690025,0.12529129405194417,0.0532524265625689,0.17788149116890373,0.1777436506246426,0.19809828830687515,0.09011146895447864,0.1920512353605086,0.3327793544827109,-0.041943456133577084,0.07396343093446256
2025-07-01,0.007142732273436758,0.02580200537151467,-0.02094137090770387,0.23677601095719392,-0.0337338303612601,-0.043900750058272764,-0.030220310582272703,-0.04731703146546817,-0.052521748513086886,-0.08272932882572692,0.02530125530930305,-0.004916581642267492,0.07850237026009044,0.002607956073004125,0.09941743291481142,0.04653429834678424,0.023703577845793466,-0.008842095969729069,0.12663595556990104,-0.05047662032674294,0.03867782256138219,0.10595006227831871,-0.002759218025608745,0.175602237109739,0.13058450382775644,0.13399099749335597,0.05489336499568864,0.13117804733075156,0.2637713874370584,-0.0844882897097331,0.10175445358658575
2025-08-01,0.018793820213407697,0.025376710864330354,-0.024939079931224684,-0.08957257899436977,-0.004925586508584767,-0.017865759063227515,-0.02703315192413036,-0.002805071630009204,-0.022734192901784578,-0.09649488557740526,0.012646975388160175,0.013065152983136707,0.064592665175212,0.0996592326837924,0.06129264650165478,0.04080541896067169,0.02194832168408478,0.02670800816347274,0.1591841687621205,-0.02385607402766754,0.0433737981085458,0.10041743192122898,0.0026244566837174688,0.237329964730149,0.09173117150348187,0.13868190437173955,0.06256544235853423,0.19784727035005845,0.2473156772535161,-0.04641032170770387,0.03723579236758412
2025-09-01,0.07254410321990012,0.10765937006051063,0.002199116115092936,0.0626605347498077,0.009632547836556649,0.030229720132608495,0.02453072219648167,0.026940077115553906,0.03769504011426972,0.028206216812467266,0.09213870237459099,0.0817920204634699,0.06129582542685896,0.1922228166193154,0.23449974477216906,0.04727771465108588,0.06989313862224922,-0.012971049319544181,0.3585601250221777,-0.018036320211578083,0.09607445399697512,0.14676817878215775,0.09051107682324067,0.273600289872737,0.13176619924393362,0.16719961560464847,0.09325409079646252,0.2929740128170999,0.12386035192114164,-0.014836361840665946,0.02753721862020142
2025-10-01,0.09886117536491024,0.1125281529394988,0.014394860091006656,0.0039693824706261704,0.0067321837030756004,0.03807619740445567,0.003953116154010283,-0.02307849249519911,0.029624385968924027,0.009974024384204805,0.08195237034845415,0.06138690115274459,0.3641156681378632,0.1951423128795513,0.17991953560425755,0.07245249194160475,0.029816961964227895,-0.026914802071838495,0.14771863521216022,-0.0246731035500124,0.015320155047517936,0.07084865245638894,0.07766484243958605,0.18818002565522884,0.08532922400713305,0.1913311799596853,0.0998645637102964,0.2771243447635854,0.10707737326050326,0.015129822421016792,0.09050634080246778
2025-11-01,0.022956444502135298,0.02965407706561174,0.05398777617291595,-0.00894205686366989,-0.0084017860816622,-0.01526706240356035,-0.029572960734783993,-0.037200786373892236,0.0016758259761091576,0.0840404736860012,0.021638961458742,-0.012513782380757177,0.6684551608713676,0.19931628983016858,0.09596544229648551,0.025068378558297022,0.025560658431659222,-0.0437519305578189,0.06004592302107947,-0.04444912706797177,0.0034848054074572143,0.055214974673370554,0.027094014146736844,0.11552549095950448,0.06105966698622978,0.156337985157736,0.06210103737634198,0.24552667128034678,0.03964501599562942,-0.11412542904601941,0.16858313022927307
2025-12-01,0.08031523921949257,0.04023108890102911,-0.017831057084384705,0.007294834176246434,-0.012725342581036525,-0.015322883889856143,-0.047137987007540794,-0.025883778476243458,0.021489282891039352,0.009541050991701772,0.013255041093020115,0.000793872546832608,-0.10389553766035287,0.22399928408609338,0.14366308674788808,0.018594855440696723,0.025347662343048194,-0.0225247089066668,-0.03514060570244837,-0.017063713957443438,-0.014867536341582444,0.060082604303248965,0.03682094662233015,0.10535363019289457,0.024996221830289045,0.20390544843499026,0.07078860890344263,0.27211282724872343,0.04256009682798534,-0.0343869046294083,0.10175934491801475
