date,制造业,传统高耗能与材料行业,消费与轻工制造,装备制造,先进制造与技术相关行业,其他制造,装备与先进制造合计
2023-07-07,463423299.2,218100229.78,125494714.94039999,66262186.774,38769440.076000005,14796727.646999998,105031626.85
2023-07-08,453618305.1,215704284.07999998,122453264.08160001,63681875.996999994,37414103.007,14364777.9,101095979.004
2023-07-09,435789341.0,213798590.69,116038566.9587,58010868.875999995,34887174.261999995,13054140.2577,92898043.13799998
2023-07-10,457159736.0,216201484.13,123209252.366,64759344.21100001,38238534.002000004,14751121.286,102997878.21300001
2023-07-11,461176745.1,216947124.85000002,124242069.1143,65887758.957,39134564.31,14965227.839,105022323.267
2023-07-12,464833738.2,217434301.16,124265714.00039999,69321214.432,38859036.003,14953472.583,108180250.435
2023-07-13,463627065.3,219370769.73,124189902.7746,66236307.878000006,38847835.41599999,14982249.531000001,105084143.294
2023-07-14,464219710.9,220424695.95,124944793.10289998,65454331.239999995,38400093.177,14995797.414,103854424.417
2023-07-15,451102459.3,216226228.92,121167314.51619999,62761783.131,36725357.772999994,14221774.932999998,99487140.90399998
2023-07-16,425954059.5,211549207.58999997,111645635.34730001,56358404.586,33608312.260800004,12792499.6902,89966716.8468
2023-07-17,451836450.5,215969251.97,120837447.3768,63963500.332,36868737.319,14197513.519000001,100832237.651
2023-07-18,459236360.8,218543380.91,122654588.3836,65733746.076000005,38196722.557000004,14107922.848000001,103930468.63300002
2023-07-19,458085632.5,216285393.53000003,123258185.5474,66019300.72,38223776.344,14298976.325,104243077.064
2023-07-20,458446962.3,216263156.32,123455149.9894,65836435.362,38464522.256000005,14427698.419,104300957.618
2023-07-21,460826099.2,217157671.92000002,124299277.65210003,66037251.765999995,38809412.708000004,14522485.209999999,104846664.474
2023-07-22,453114842.0,216010301.54000002,122218737.0991,63713784.07,37182717.535,13989301.7123,100896501.60499999
2023-07-23,434086817.3,213528742.51999998,115853381.4205,57447929.043,34301748.165,12955016.176800001,91749677.208
2023-07-24,458027081.0,217439522.60999998,124070478.21530001,64156021.877000004,37819866.482,14541191.826,101975888.359
2023-07-25,461734800.0,215853377.67,125927862.08790001,66503283.08,38615178.388000004,14835098.814000001,105118461.468
2023-07-26,458833609.1,214807270.09,125280114.6616,66128735.832,37830646.213999994,14786842.341,103959382.046
2023-07-27,424520164.1,202763209.56,114379407.8612,60011398.575,34528431.64,12837716.4428,94539830.215
2023-07-28,317780352.6,169894548.453,74317354.023,39461470.377000004,26777974.9193,7329004.781699999,66239445.29630001
2023-07-29,362565008.9,176165970.41,94330518.64829999,49770251.341000006,32534064.3209,9764204.1621,82304315.66190001
2023-07-30,406768596.8,196162088.22,107632584.81670001,56383710.743,34986156.787,11604056.243500002,91369867.53
2023-07-31,421797000.6,197124026.47999996,114464024.68620001,60607307.243,36765035.722,12836606.4044,97372342.965
2023-08-01,424651833.1,199470268.95000002,114472547.2507,60651304.961,36912287.712000005,13145424.214200001,97563592.67300001
2023-08-02,443193333.1,208110188.33,120324437.6051,62999751.592999995,37699958.558,14058996.990000002,100699710.151
2023-08-03,453240409.2,209366606.18,125000923.2148,65383578.316,38680962.81600001,14808338.701000001,104064541.132
2023-08-04,459994219.8,211809697.71,127208610.90640002,66366216.492,39365078.91,15244615.733,105731295.402
2023-08-05,461437940.0,218148994.01999998,125630990.6735,64548821.324,38341164.893999994,14767969.092999998,102889986.218
2023-08-06,447680686.6,220629802.45,119213911.20099999,59281527.628,35060013.318,13495432.0543,94341540.94600001
2023-08-07,468900116.2,222718447.31000003,127119889.23189999,65309852.622,38891523.148,14860403.89,104201375.77000001
2023-08-08,469947269.4,222224655.48,126537186.34579998,66979689.867,39280049.68,14925688.071999999,106259739.54699999
2023-08-09,473404855.1,224370689.45000002,127665564.16779998,67074048.611,39369144.522,14925408.387999998,106443193.133
2023-08-10,466494750.7,223047765.91,124595009.55860002,65750347.64,38748600.11799999,14353027.425999999,104498947.75799999
2023-08-11,462109847.1,221044161.20999998,123559426.16229999,64956157.389,38339516.184,14210586.191,103295673.573
2023-08-12,454332793.5,219319685.41,121363562.7675,63027010.288,37096247.138,13526287.9429,100123257.426
2023-08-13,441033063.8,220797048.86,115143697.8115,57991531.69899999,34466444.2884,12634341.107399998,92457975.9874
2023-08-14,466208880.2,223718821.73,124688811.43990001,65305599.206,38088619.66,14407028.193,103394218.866
2023-08-15,466272828.1,221749075.64,125077032.92549999,66377888.554,38770712.524,14298118.498,105148601.078
2023-08-16,459970067.4,219878482.21,122061262.01560003,65164593.680999994,38623540.146000005,14242189.333,103788133.82699999
2023-08-17,462036950.6,221273258.6,122989746.8878,64958682.331,38462351.545,14352911.213,103421033.876
2023-08-18,463136541.0,222071817.67,123271035.5026,65117333.680999994,38289678.063,14386676.118,103407011.74399999
2023-08-19,455938597.1,222442900.44,120756050.59359999,62637926.419,36617181.316,13484538.324,99255107.735
2023-08-20,429796035.4,216691250.85999998,111588823.6548,56041181.608,33609727.6353,11865051.615799999,89650909.2433
2023-08-21,458548682.8,222195387.96999997,121358183.37,63550374.559,37620629.68,13824107.2598,101171004.239
2023-08-22,467245792.1,226208726.94,122957927.67450002,65420893.743,38636708.492,14021535.263000002,104057602.235
2023-08-23,464895394.8,224185051.34000003,122730447.7344,65396588.04799999,38618314.986,13964992.715,104014903.034
2023-08-24,471200135.5,227542987.22,124464933.24849997,66089862.091000006,38741673.844000004,14360679.16,104831535.935
2023-08-25,469063427.0,223685359.49,126256149.6822,65838286.036,38698459.22400001,14585044.496,104536745.26
2023-08-26,465773593.9,225212117.43,124069908.47620001,65358127.545,37175945.684,13957399.848,102534073.229
2023-08-27,445260816.9,222510639.94,117539595.29940002,57817332.678,34703410.004,12689768.7052,92520742.68200001
2023-08-28,467113064.6,226222632.8,124220606.6989,64386580.625,38042566.808,14240569.104999999,102429147.433
2023-08-29,471089380.9,226593050.27,124975846.00290002,66172839.102,38944021.732999995,14403525.520000001,105116860.835
2023-08-30,464275761.1,226411906.66,121099819.5478,64083096.406,38605303.201,14075586.529000001,102688399.607
2023-08-31,453583178.8,222039515.04000002,118623287.26250002,61404361.729,37735479.003,13780432.36,99139840.732
2023-09-01,433618386.2,216096457.75,110307820.74409999,57827942.18799999,36918197.493,12467882.108400002,94746139.681
2023-09-02,441768790.1,217181778.0,116585353.91819999,58867068.4,36226981.274000004,12907525.420500001,95094049.674
2023-09-03,435618285.3,218110202.91,114261911.5148,56492336.87900001,34227245.9645,12526534.563400002,90719582.84350002
2023-09-04,450775526.8,219590626.44,118704067.4997,62256844.212,36980721.076000005,13243266.7047,99237565.288
2023-09-05,446185346.0,216715460.35,116913267.85160002,62439237.67,37523615.646,12593764.3593,99962853.316
2023-09-06,436231081.8,211553245.79000002,114121366.92339998,61653680.004999995,36795260.659,12107528.2771,98448940.664
2023-09-07,445596475.4,214715634.29000002,116857574.0284,64086881.199,37094086.817,12842298.9548,101180968.016
2023-09-08,454148640.1,221521245.67,118679097.14740002,63669441.092999995,37132176.33499999,13146679.719700001,100801617.42799999
2023-09-09,452745753.8,222569105.45,118699785.935,62037098.18799999,36326779.526999995,13112984.5845,98363877.71499999
2023-09-10,433296428.7,215891676.62,113952901.1726,56848922.161,34225018.1328,12377910.4389,91073940.2938
2023-09-11,453029146.3,218035798.16000003,121873827.286,62445816.427,37009695.822000004,13664008.4166,99455512.24900001
2023-09-12,463797623.6,222137031.53,124443471.73039998,65380446.608,37829174.63999999,14007498.939,103209621.248
2023-09-13,466833156.8,224173545.33,125150719.51850002,65367379.99599999,37872933.235999994,14268578.6,103240313.232
2023-09-14,470804425.6,225177905.16,126237891.35610001,66512646.54699999,38346065.474,14529916.89,104858712.021
2023-09-15,467231990.5,223649571.7,125029537.37820001,65949140.363000005,38245057.283,14358683.639999999,104194197.646
2023-09-16,455793586.9,223345977.73000002,119589346.1377,62378841.485999994,36790154.637,13689266.737,99168996.123
2023-09-17,445849044.3,222216042.95000002,117943780.26720001,57688759.48199999,35157702.4373,12842758.978400001,92846461.91929999
2023-09-18,468276939.4,222276516.78,127470495.8052,65145654.083000004,38711393.388,14672879.171,103857047.471
2023-09-19,473604610.5,223340739.94,128961948.18419999,66862298.991,39417454.044,15022169.226,106279753.035
2023-09-20,472146229.9,221327403.33,129764551.25930002,66472369.698,39553846.975999996,15028058.557999998,106026216.674
2023-09-21,475298423.3,223926629.16,129988025.99020001,66532357.308000006,39739142.998,15112267.754,106271500.30600001
2023-09-22,480967045.2,229341783.87,130734160.84930001,66095128.85599999,39543979.934,15251991.528,105639108.78999999
2023-09-23,477241457.7,231446912.02,128756261.52610002,63505562.26800001,38485466.028000005,15047255.674999999,101991028.296
2023-09-24,466201493.5,231704106.60000002,124204826.94080001,59976932.041999996,36411313.18,13904314.6586,96388245.222
2023-09-25,478472282.3,229907318.18,129764187.0098,64843689.911,38831625.134,15125461.912,103675315.045
2023-09-26,478403999.7,227474742.84,130501810.59839998,66104744.295,39134831.085999995,15187870.922999999,105239575.381
2023-09-27,473551204.3,225590023.26000002,129525950.07110001,64973486.252,38673740.666999996,14788004.1101,103647226.919
2023-09-28,452368705.0,218903828.61,122944263.3794,59860161.227,36843539.737,13816912.0524,96703700.964
2023-09-29,371922364.7,205224672.33,90158524.0209,38637344.138000004,29136945.1272,8764879.1208,67774289.2652
2023-09-30,352272198.4,198626533.54,85217738.25700001,32848761.574,27443813.2795,8135351.7544,60292574.8535
2023-10-01,330580541.3,196792809.311,73671550.7324,27537265.3027,25143309.101400003,7435606.8377,52680574.4041
2023-10-02,366819795.1,204348675.75199997,92512779.6704,34212405.89699999,26329452.3198,9416481.4597,60541858.21679999
2023-10-03,404836529.4,214850431.38,107022881.10479999,43270565.92,28504344.8102,11188306.235600002,71774910.7302
2023-10-04,436823365.4,221336753.44,116813524.42519999,52956021.089999996,32864276.7147,12852789.721299998,85820297.80469999
2023-10-05,445509040.7,224406949.09,116938551.0569,56936806.742,34154300.436000004,13072433.3289,91091107.178
2023-10-06,441297570.7,221697684.77999997,115208366.069,57553398.594,34091732.472500004,12746388.796600001,91645131.06650001
2023-10-07,447169542.0,224405775.82,115319059.1778,59290610.028,35368317.486,12785779.508499999,94658927.514
2023-10-08,439583301.6,222931919.83999997,111586704.62619999,57961606.655999996,34800830.010000005,12302240.4793,92762436.66600001
2023-10-09,454531727.4,227335931.84,114466666.40179999,64345047.497999996,35612480.462,12771601.1505,99957527.96
2023-10-10,443487391.5,217851798.69,115072418.3942,61837507.604,35754212.872,12971453.910999998,97591720.47600001
2023-10-11,445536581.2,219883991.45,115031289.22999999,62237273.896,35423518.649,12960507.957500001,97660792.54499999
2023-10-12,449281436.6,220509412.04000002,117927795.6955,62177581.472,35464816.925,13201830.4941,97642398.397
2023-10-13,454476959.7,220087305.25,122017839.55390002,62854848.645,36050459.764,13466506.507100001,98905308.40900001
2023-10-14,441796398.6,217618978.09000003,116653749.51529999,59792471.423999995,34664380.636,13066818.9817,94456852.06
2023-10-15,422577369.4,215862902.7,109248132.34470001,53578456.66500001,32099689.376,11788188.3275,85678146.04100001
2023-10-16,428514166.9,211841526.74,111514727.2807,58468344.492,33967732.714,12721835.652199998,92436077.206
2023-10-17,441217600.2,215157187.85000002,116409735.67720002,61756604.85200001,34770144.304,13123927.5461,96526749.15600002
2023-10-18,449012016.8,219650077.94000003,118216868.89220001,62805161.055999994,35250854.680999994,13089054.2766,98056015.73699999
2023-10-19,449638755.9,217337407.064,119657665.6129,63558490.946,35798792.04099999,13286400.2305,99357282.98699999
2023-10-20,450332899.0,217340345.657,119266824.2409,65125205.825,35345974.135,13254549.1258,100471179.96000001
2023-10-21,443158882.0,220520481.84,114844280.0637,61822401.021,33262426.41,12709292.6754,95084827.431
2023-10-22,425818793.7,216255297.71999997,108685005.56199999,57530530.906,31468013.172399998,11879946.3879,88998544.0784
2023-10-23,444647014.8,220849876.08,113941931.16190001,62663502.073,34261143.479,12930562.0553,96924645.552
2023-10-24,461065573.5,229420159.53000003,117591611.86330001,65247015.082,35429584.258,13377202.8239,100676599.34
2023-10-25,464990353.1,231563054.78,118764300.42199998,65502586.60699999,35677227.37,13483183.9752,101179813.977
2023-10-26,471634678.7,237784519.74,120190537.16970001,64479095.227,35644882.961,13535643.6072,100123978.188
2023-10-27,467406268.2,237379803.43,118505988.5453,63427722.06300001,35043128.841000006,13049625.2784,98470850.90400001
2023-10-28,456206079.1,234744446.48000002,114775770.1103,60736233.592,33380310.647,12569318.232700001,94116544.239
2023-10-29,441056794.8,234011620.07999998,108694945.01290001,55752225.133,31188466.0008,11409538.622,86940691.1338
2023-10-30,455912985.9,234774252.45,114235108.4563,60587573.151,33651787.527,12664264.309999999,94239360.678
2023-10-31,455953523.5,231894374.67,113612303.87920001,63334341.296000004,34387494.801,12725008.8539,97721836.097
2023-11-01,440148311.0,226912980.51,106997560.97880003,60183149.485,33974219.656,12080400.3762,94157369.141
2023-11-02,454236251.9,230938346.44,114243326.0528,61631333.711,34857345.276999995,12565900.3895,96488678.988
2023-11-03,465980940.4,235499041.0,118116489.46370001,64154239.533999994,35367165.868,12844004.551600002,99521405.402
2023-11-04,463252778.0,236588332.55,116764643.7233,62987346.426,34400116.143,12512339.1965,97387462.569
2023-11-05,446295041.7,233400693.44,111330837.80700001,57902272.864,32171853.247700002,11489384.33,90074126.1117
2023-11-06,464091772.5,234352657.5,118423441.01059999,62993047.08,35393562.98,12929063.9178,98386610.06
2023-11-07,462469002.9,233105459.57,117567613.38710001,63789413.133,35156480.666,12850036.1754,98945893.799
2023-11-08,463310784.3,236234474.20999998,116066172.2283,63260821.141,34977238.168000005,12772078.546400001,98238059.30900002
2023-11-09,468396120.9,239147611.74,116591005.29789999,64186667.403,35566499.916,12904336.575800002,99753167.319
2023-11-10,469452499.2,238787962.69,116892374.36860001,64935302.967999995,35912747.159,12924112.010300001,100848050.127
2023-11-11,455845548.4,235246364.48,113351535.3533,61246382.807,33602983.9445,12398281.8328,94849366.7515
2023-11-12,434736249.9,230192004.01,106209027.29980001,56220447.875,31050102.0843,11064668.6502,87270549.9593
2023-11-13,449246779.3,230916660.20999998,111758759.06279999,61116884.62200001,33303747.365300003,12150728.0524,94420631.98730001
2023-11-14,454624148.4,232446010.89,113292524.9327,62355767.037,34005889.623,12523955.894199999,96361656.66
2023-11-15,453522434.0,232253754.3,112311261.0852,62344700.311,34257115.927,12355602.4369,96601816.238
2023-11-16,449861341.6,233371413.79999998,108570400.8079,61623992.686000004,34143124.032000005,12152410.2752,95767116.71800001
2023-11-17,453813025.5,235371997.08,110960102.27479999,61577467.62200001,33553526.235999998,12349932.254599998,95130993.85800001
2023-11-18,447102682.7,232387603.76,110280176.27409999,59782138.299,32551662.170599997,12101102.173600001,92333800.46959999
2023-11-19,434287929.6,230902279.82999998,105341163.3425,56357177.839,30437439.691699997,11249868.861299999,86794617.5307
2023-11-20,449804998.0,233581925.61999997,111298272.37769999,59727835.524000004,32927312.1622,12269652.2711,92655147.68620001
2023-11-21,452591919.0,231597301.55,112728725.9504,61797724.497999996,34049191.285,12418975.7274,95846915.78299999
2023-11-22,457029704.8,234500742.41,113793219.5164,61893089.529,34472442.228,12370211.1424,96365531.757
2023-11-23,457501397.1,234435599.45000002,113957332.98099999,62290685.72400001,34437736.091,12380042.8148,96728421.815
2023-11-24,452394333.1,231570739.45999998,113255498.89039999,61294942.60599999,33983009.152,12290142.9401,95277951.75799999
2023-11-25,442536584.0,228034597.31,110731258.40139998,59310018.254,32548105.3559,11912604.6872,91858123.6099
2023-11-26,426332236.2,225376543.35,105088003.73290001,54367840.741,30688499.5632,10811348.7839,85056340.3042
2023-11-27,445179615.3,229609680.82000002,110705785.31670001,59712195.854,33254861.643900003,11897091.6706,92967057.49790001
2023-11-28,447548964.0,227705202.71999997,112306376.0972,61264620.934,34013965.1376,12258799.1453,95278586.07159999
2023-11-29,445250073.1,226738079.59,111329444.8789,61001755.259,34071561.8683,12109231.545400001,95073317.1273
2023-11-30,441499739.1,226739706.48,108596540.9127,60277075.164000005,33722178.0369,12164238.494399998,93999253.2009
2023-12-01,424731204.7,221982628.39000002,101280307.88179998,56901069.321,33012242.549599998,11554956.563900001,89913311.8706
2023-12-02,428984246.4,225016433.81,104667174.21859999,55723575.767000005,32087963.7619,11489098.7708,87811539.5289
2023-12-03,421752870.7,227658687.35000002,101948523.5732,52615606.623,29026221.713,10503831.419599999,81641828.336
2023-12-04,440121024.8,228841203.79,109218796.09640001,58510617.962,31920243.6851,11630163.2719,90430861.6471
2023-12-05,446268657.2,228311863.97000003,111262304.81019999,60815351.544,33867678.455,12011458.3992,94683029.999
2023-12-06,447274242.1,228570533.63,111403006.88130002,61224620.807000004,33866000.813,12210079.956,95090621.62
2023-12-07,447410104.0,228587316.91000003,111411762.4861,61183432.78699999,33890083.033,12337508.8026,95073515.82
2023-12-08,450167320.3,230716843.13,111655763.75,61585921.065,33892422.499000005,12316369.8344,95478343.56400001
2023-12-09,443616804.2,230085999.28,109730768.1659,59092663.519,32901368.075999998,11806005.145800002,91994031.595
2023-12-10,427507043.9,227770861.76999998,104288151.52630001,53807274.327,30768743.149299998,10872013.1099,84576017.4763
2023-12-11,444472563.3,227714027.68,111125215.0819,59918109.25999999,33879223.637,11835987.6886,93797332.89699998
2023-12-12,449717755.5,229037873.65999997,112832266.58770001,61434430.60499999,34322541.822,12090642.799700001,95756972.42699999
2023-12-13,451416054.5,230496229.81,112454881.44030002,62213208.815,34143254.976,12108479.4692,96356463.79100001
2023-12-14,451541043.4,230405446.49,112508771.3658,61811757.735,34675060.856,12140006.928000001,96486818.59099999
2023-12-15,448018825.8,228629467.66,111870444.425,60705519.014,34808169.282000005,12005225.471900001,95513688.296
2023-12-16,434981513.1,227572864.07,106053800.0847,57119736.114999995,33016245.5752,11218867.2368,90135981.6902
2023-12-17,422273630.6,224670549.28,103293243.8308,52965826.32700001,30534972.042999998,10809039.0948,83500798.37
2023-12-18,440785260.7,227090349.56,110263187.82849999,58348510.942,33226722.116899997,11856490.228199998,91575233.0589
2023-12-19,448046431.9,228278298.78,112651519.20390002,60714605.747999996,34187970.374000005,12214037.773100002,94902576.12200001
2023-12-20,445801127.6,225648476.02,112859276.85990001,60634083.177,34325543.065,12333748.457700001,94959626.242
2023-12-21,451217269.4,229964637.46,113670750.22590001,60842053.588,34276430.262,12463397.8567,95118483.85
2023-12-22,446844929.4,229511075.55,110856597.0162,60370788.568,33843644.604,12262823.718700001,94214433.172
2023-12-23,448792981.4,231232524.78000003,112472381.2349,59363759.095,33305077.343,12419238.9957,92668836.438
2023-12-24,435149599.9,228866702.16999996,108165072.5482,55028579.002000004,31399949.792600002,11689296.352500001,86428528.79460001
2023-12-25,450601117.2,231975654.79,112532958.799,59994727.685,33268710.416,12829065.5242,93263438.10100001
2023-12-26,455629570.6,233149027.52999997,113527986.8761,62032356.039000005,33949051.537999995,12971148.6469,95981407.57699999
2023-12-27,453761192.2,231202500.66000003,113310389.09240001,62221900.01800001,34021501.252,13004901.1793,96243401.27000001
2023-12-28,449375980.9,228511149.8,112733688.40910001,61416712.085999995,33877640.558,12836789.9925,95294352.644
2023-12-29,445937730.9,229057124.75,111576886.26549998,59431272.623,33284620.2136,12587827.09,92715892.8366
2023-12-30,435604244.4,227784598.65,108864955.1125,55569575.583000004,31544799.6693,11840315.3731,87114375.25230001
2023-12-31,406927480.9,219200502.79000002,100735665.90609999,47532553.95,28939539.9407,10519218.3184,76472093.8907
2024-01-01,352126640.2,208314508.982,78012860.30549999,33109642.235,25179965.673299998,7509662.979,58289607.9083
2024-01-02,416949133.5,221210604.86,103034258.9333,50416193.679000005,31207536.333899997,11080539.7214,81623730.0129
2024-01-03,447122420.3,228538655.79,112505774.25569999,60043637.486,33539679.325,12494673.460099999,93583316.811
2024-01-04,453793224.7,231131769.28,114349149.94010003,61698920.472,33856424.56,12756960.442899998,95555345.032
2024-01-05,453407642.2,229910591.83,114946894.2271,61782025.948,33931336.855,12836793.3863,95713362.803
2024-01-06,448893265.5,227901775.95,114434158.08409998,60503981.346,33547062.748999998,12506287.434,94051044.095
2024-01-07,439110184.5,227508394.04,110945144.6367,56698684.099,32086195.3688,11871766.3045,88784879.46779999
2024-01-08,451943026.0,230458379.03,114231273.0487,60856584.90200001,33707279.962,12689509.067599999,94563864.86400001
2024-01-09,451782945.5,227868703.92,114598621.344,62207620.275000006,34353835.148,12754164.833700001,96561455.42300001
2024-01-10,447030446.0,223230519.86,114656474.6834,61879855.464,34416874.122,12846721.8766,96296729.586
2024-01-11,449033864.0,225310189.29999998,114439519.7514,61968594.472,34305023.819,13010536.6785,96273618.29100001
2024-01-12,447716854.6,224339257.28,114729081.9879,61461282.793,34318443.74,12868788.799200002,95779726.53299999
2024-01-13,444293242.9,224751373.31,113072278.39889999,60362901.14,33552610.7517,12554079.2839,93915511.8917
2024-01-14,432162137.2,224320211.07,108375907.3328,56029205.832,31628016.6487,11808796.352600003,87657222.4807
2024-01-15,443742384.0,226293193.46999997,111229072.2531,59974525.447000004,33735247.3299,12510345.495,93709772.7769
2024-01-16,440665275.5,222449911.24,110708054.8522,60934975.347,34206888.513000004,12365445.5278,95141863.86000001
2024-01-17,439264760.5,218350780.38,112595185.46949999,61274429.210999995,34482907.059,12561458.3761,95757336.27
2024-01-18,442288974.6,221370045.75,112688905.08120002,61064867.832,34580839.506,12584316.4471,95645707.338
2024-01-19,440666274.4,220243016.31,112411847.5057,61004571.854,34578786.927,12428051.776600001,95583358.781
2024-01-20,431544562.3,216056471.27,110809191.30690001,58693172.53700001,34102425.4539,11883301.743999999,92795597.99090001
2024-01-21,419629972.9,215117768.39000002,106757327.33710001,54532560.343,31948550.5031,11273766.3083,86481110.8461
2024-01-22,430662646.8,218358271.3,109601173.2078,56980715.918,33656870.3733,12065616.052099999,90637586.2913
2024-01-23,426791601.6,213222401.89000002,109500372.58859998,57683256.83500001,34139081.258,12246489.0224,91822338.09300001
2024-01-24,421189480.5,210479212.57,107598037.55330001,56784837.703999996,34085297.063999996,12242095.6581,90870134.76799999
2024-01-25,409709026.1,204249792.07999998,104661824.3423,55185698.213999994,33853883.439,11757828.0537,89039581.653
2024-01-26,394967246.7,197890847.459,99409948.88419999,52834655.981,33650855.706,11180938.6853,86485511.687
2024-01-27,383098445.3,192886202.72,96770453.32100001,50158203.247999996,32903040.4882,10380545.5177,83061243.7362
2024-01-28,361880899.0,184529901.48299998,90289636.7515,46160136.813999996,31392182.6571,9509041.256000001,77552319.4711
2024-01-29,360663386.8,184338190.884,88584480.24829999,45502005.532000005,32651508.3872,9587201.759499999,78153513.9192
2024-01-30,346814414.2,178216099.892,83280505.8831,43874904.64,32550091.5448,8892812.2687,76424996.1848
2024-01-31,325572964.9,169943188.981,75073280.14340001,40419242.122999996,32181015.1693,7956238.497,72600257.2923
2024-02-01,303927336.9,162385204.606,66594202.718899995,36460512.461,31511595.7228,6975821.4203,67972108.18380001
2024-02-02,288690582.1,158419832.71499997,60623166.49600001,33019669.253,30372515.278000005,6255398.3601,63392184.531
2024-02-03,262656556.7,146187193.37700003,53797506.29890001,28615757.0153,28674452.9903,5381647.0097,57290210.0056
2024-02-04,242403320.7,136665786.066,47895998.50369999,25761812.6998,27404919.0,4674804.3829,53166731.6998
2024-02-05,225758254.3,131862909.87099999,41865864.49600001,21835270.3045,26330040.985600002,3864168.6553999996,48165311.2901
2024-02-06,213050619.0,129007280.893,36698362.8616,19453321.4932,24549492.6024,3342161.1066,44002814.0956
2024-02-07,203227142.8,129141082.68299998,32403714.4878,16361186.051800001,22506921.0211,2814238.5402,38868107.0729
2024-02-08,189217014.1,125070070.68800001,27226906.1899,13727737.8815,20668629.8492,2523669.4554,34396367.7307
2024-02-09,179502650.1,121911197.505,24134837.468799997,11818604.5272,19311600.016499996,2326410.5481000002,31130204.543699995
2024-02-10,174916566.0,120316379.448,22626398.362,11193570.3105,18742089.0737,2038128.8372,29935659.3842
2024-02-11,173937777.1,119474702.123,22875912.4498,10527490.8216,18982468.8777,2077202.8747,29509959.6993
2024-02-12,177755807.3,120781545.814,23963278.602299996,11709569.3398,19175568.499900002,2125845.0593000003,30885137.839700002
2024-02-13,180335693.9,121414390.819,25313360.3975,11773930.4078,19632680.9826,2201331.3245,31406611.3904
2024-02-14,186255894.6,123205640.766,26794201.8464,13762457.4941,20218310.451,2275284.0842,33980767.9451
2024-02-15,202130970.2,132261464.599,30499932.199400004,15996430.8271,20936715.411999997,2436427.1436,36933146.239099994
2024-02-16,214647572.4,138911397.27899998,34413827.321600005,16908024.2841,21775358.2286,2638965.308,38683382.5127
2024-02-17,232312201.6,143985181.95,40143209.03090001,21210944.3706,23757161.1508,3215705.1144999997,44968105.521400005
2024-02-18,253810701.0,149261804.014,47926897.5687,26116544.188,26452691.9161,4052763.3062000005,52569236.104100004
2024-02-19,283243386.6,158127600.745,57208018.9749,33070749.605,29565381.761299998,5271635.4609,62636131.3663
2024-02-20,298572345.4,161246153.879,63218811.6508,36855515.332,31159152.2204,6092712.328000001,68014667.55240001
2024-02-21,314870928.9,166380403.65,69852829.0959,39392710.916,32469114.6856,6775870.5561999995,71861825.6016
2024-02-22,329731335.4,173912967.56199998,74046510.53739999,42286732.438,32306883.3054,7178241.5901,74593615.74340001
2024-02-23,336781430.8,178135443.275,76415487.5031,42862292.769,31794430.824199997,7573776.4421999995,74656723.5932
2024-02-24,325659836.8,177600170.843,71367078.33569999,39525942.925000004,30383593.586799998,6783051.0623,69909536.5118
2024-02-25,340629134.4,181411919.34,79849327.17190002,41687715.49,30092472.9783,7587699.3845999995,71780188.4683
2024-02-26,365637174.9,188355373.67000002,88555224.14919999,47703224.785,31944972.696700003,9078379.6194,79648197.4817
2024-02-27,378670946.3,193135582.83,92962370.07539998,50265512.77,32646674.8632,9660805.790000001,82912187.6332
2024-02-28,388447529.1,196672114.07000002,96343210.17950001,52447818.077999994,32889084.7364,10095302.0529,85336902.81439999
2024-02-29,394620503.5,199612896.25,97589524.94129999,53927593.28,33121770.3433,10368718.7103,87049363.6233
2024-03-01,401135137.3,202182279.23000002,100451468.5332,54924168.104,32961417.038799997,10615804.3688,87885585.1428
2024-03-02,410821495.9,207254877.57,105001030.52809998,55310580.293,32313546.0083,10941461.4662,87624126.30129999
2024-03-03,398612726.9,203243254.32,102288322.4913,52234857.39300001,30538145.2725,10308147.4137,82773002.66550002
2024-03-04,415659158.2,205884748.05,108073847.17780001,57384144.284,32934370.894,11382047.777300002,90318515.178
2024-03-05,426705387.6,208951843.58,111124786.4972,60210051.591000006,34461868.171000004,11956837.763500001,94671919.76200001
2024-03-06,432608607.9,212494883.16999996,112331772.78789999,61287859.558,34455486.099,12038606.2696,95743345.657
2024-03-07,436149816.0,215301371.96999997,112988278.64259999,61587012.761999995,33840803.523,12432349.100999998,95427816.285
2024-03-08,435921338.9,215478765.59000003,112458399.24450001,61637369.235,33746178.433,12600626.4146,95383547.668
2024-03-09,436908487.4,217433344.71,113043026.04890001,60864602.816,33149824.827,12417689.0341,94014427.643
2024-03-10,423733151.3,215225622.52,108178602.7811,57136332.199,31479373.629499998,11713220.2025,88615705.8285
2024-03-11,438018132.0,217532571.24,112905011.8828,61280099.333000004,33684486.881,12615962.6789,94964586.214
2024-03-12,443221642.0,219043818.68,114391601.13769998,62599203.960999995,34235655.201,12951362.992700001,96834859.162
2024-03-13,447272426.2,220684146.46,115616973.01290001,63493698.716,34384519.908,13093088.126200002,97878218.624
2024-03-14,450761477.3,222937394.46,116126827.0149,64010032.031,34571073.92,13116149.8398,98581105.951
2024-03-15,446637971.4,220902872.72000003,114558240.5689,63743504.306,34645244.843,12788109.0038,98388749.149
2024-03-16,437749700.2,220204358.42999998,110425227.95330001,61058441.320999995,33864208.387,12197464.1363,94922649.708
