date,全社会用电总计,第一产业,第二产业,第三产业,居民生活,制造业
2024-10-01,753794640.5,16144548.22,383052976.6,167087666.0,187509449.7,352796923.6
2024-10-02,683620186.0,14457118.84,379296436.2,142637409.1,147229221.9,351365423.4
2024-10-03,690191107.7,14242076.98,412241462.6,135111666.5,128595901.6,379260620.1
2024-10-04,729407398.1,14242916.1,455605414.7,134105813.6,125453253.7,416506297.5
2024-10-05,773234361.6,15052897.07,486849578.2,141462617.4,129869269.0,439516754.1
2024-10-06,813081523.6,15880529.11,499352451.2,152990101.6,144858441.7,455402272.7
2024-10-07,844382145.7,15822005.26,519093011.8,156992221.4,152474907.3,469924075.0
2024-10-08,808747689.0,14810348.41,508479757.1,154119041.0,131338542.5,474712617.0
2024-10-09,800108799.7,14616463.56,512153408.9,148374733.3,124964193.8,473031575.2
2024-10-10,780543465.6,14759640.73,497706625.9,145525718.9,122551480.1,469536914.0
2024-10-11,781455078.7,14734052.95,500453217.3,145129881.9,121137926.6,469641109.4
2024-10-12,784867152.9,14919154.59,500623834.8,146607708.2,122716455.4,468899118.1
2024-10-13,795382963.0,15475005.1,498539195.8,146052468.4,135316293.7,459486216.6
2024-10-14,834978995.3,15905237.97,518458811.3,164902491.1,135712455.0,483521921.6
2024-10-15,852440857.5,16045513.47,523471260.7,170869209.1,142054874.2,486074901.0
2024-10-16,831226795.9,15982598.67,503174024.0,169692135.5,142378037.8,473214963.4
2024-10-17,858882407.9,16039260.63,530217428.2,169929123.2,142696595.8,489756712.5
2024-10-18,876915274.3,16512392.05,527309777.7,180153347.1,152939757.4,492715521.4
2024-10-19,875312178.4,16563869.15,522694544.4,169253475.6,166800289.2,490116077.8
2024-10-20,822689800.0,15552705.86,510223626.7,149421747.4,147491720.1,459423326.3
2024-10-21,819842880.4,15610390.35,509908178.0,161082380.7,133241931.5,477258303.9
2024-10-22,840212884.4,15814537.88,522992282.4,165072615.0,136333449.1,483844156.9
2024-10-23,823314313.0,15289788.2,522050765.8,155637546.1,130336213.0,480756220.3
2024-10-24,794911329.4,14816569.09,512893320.2,144565674.5,122635765.6,468843075.9
2024-10-25,797177228.8,14952344.55,512115842.0,146923676.4,123185365.9,471049284.8
2024-10-26,817386141.4,15672559.79,518809557.9,147576342.8,135327680.9,471562885.3
2024-10-27,806143669.6,15863975.63,497671785.7,149185688.5,143422219.8,458351445.2
2024-10-28,804054331.5,15049294.38,513136666.7,147684210.1,128184160.4,470651379.4
2024-10-29,788899224.3,15013868.79,503852765.7,146132500.5,123900089.3,473079335.9
2024-10-30,782708870.4,14998414.57,502470312.4,143293750.5,121946392.9,470045060.6
2024-10-31,784154743.9,14844669.86,499232565.2,144202721.7,125874787.2,461357851.2
2024-11-01,769887077.7,14848573.86,483195692.0,144716083.9,127126727.9,443601181.8
2024-11-02,774424681.3,15240945.87,487169071.6,141350459.9,130664203.9,449269387.2
2024-11-03,766479436.7,15336486.38,483073947.4,137029990.8,131039012.2,441609841.3
2024-11-04,793808121.1,15398844.64,508934759.5,145858578.8,123615938.2,467660159.1
2024-11-05,795439740.3,15276744.78,515163623.2,142740361.0,122259011.3,474665245.0
2024-11-06,782503484.8,14848060.03,510080459.7,136787450.7,120787514.3,471591185.4
2024-11-07,779718569.4,14752726.15,509217850.3,133963062.2,121784930.9,469750548.4
2024-11-08,784256036.0,15041844.48,511930330.9,136793775.9,120490084.7,473310948.5
2024-11-09,784939286.1,15363604.12,512136545.7,132697364.9,124741771.4,473848285.9
2024-11-10,768753820.4,15509587.56,491418434.3,133884456.9,127941341.7,455720318.0
2024-11-11,792097432.7,15661471.39,511385932.9,142971588.9,122078439.5,470567987.8
2024-11-12,797317947.1,15640016.05,516822355.6,142397826.0,122457749.4,476612556.6
2024-11-13,792818357.0,15442904.06,514601065.3,140415180.9,122359206.7,475846076.3
2024-11-14,811003769.3,15950087.46,522514122.0,147066647.3,125472912.5,483669826.2
2024-11-15,830697858.5,16103981.33,527151472.4,157158637.7,130283767.1,484874970.6
2024-11-16,807528431.6,16077036.45,511734442.1,146330187.8,133386765.3,468395820.2
2024-11-17,786205495.7,15929488.13,496589599.2,140529778.4,133156630.0,454529548.6
2024-11-18,787223588.4,14983926.48,514352537.8,134901272.5,122985851.7,471581559.9
2024-11-19,783126079.3,14673148.6,514143558.7,131407080.2,122902291.8,473941973.6
2024-11-20,780966975.6,14707685.83,510335966.5,130991312.8,124932010.5,475933668.8
2024-11-21,788303587.5,14680849.07,515404403.7,131546993.7,126671341.1,476554188.8
2024-11-22,795228437.1,14885703.14,520613338.1,132787875.3,126941520.7,471929719.9
2024-11-23,787392392.3,14976420.66,515678613.7,126502965.8,130234392.1,469312915.2
2024-11-24,769332208.6,15097846.81,496012018.2,124707223.6,133515120.0,454527112.1
2024-11-25,783461269.3,15097445.39,508669263.1,131073279.6,128621281.2,469298600.0
2024-11-26,784659614.4,14929826.28,510102260.6,132102407.6,127525120.0,472287419.1
2024-11-27,795265256.2,14941326.52,520394178.4,131106897.4,128822853.9,473913918.9
2024-11-28,802890066.7,15099874.99,524685904.9,131810145.9,131294141.0,473177401.5
2024-11-29,803259194.2,15206735.07,520451624.7,133620682.4,133980152.1,469858269.6
2024-11-30,780904638.5,15256810.33,498977874.9,127436666.4,139233286.9,458266328.8
2024-12-01,755460389.4,15300867.1,473819346.8,125037928.6,141302246.9,422814081.9
2024-12-02,780845260.0,15371388.34,501868327.1,131747225.6,131858319.1,448402033.9
2024-12-03,793982084.3,15311182.59,516298344.7,132067155.8,130305401.1,468980227.0
2024-12-04,791277070.7,15288209.15,515058335.3,131584985.5,129345540.8,469619476.0
2024-12-05,793195382.1,15297150.87,517024939.6,131781892.6,129091399.1,472312371.0
2024-12-06,803430680.4,15368443.95,525245017.3,133060051.9,129757167.2,476839877.6
2024-12-07,794005838.6,15344492.88,515869403.3,127227189.6,135564752.9,475888308.1
2024-12-08,789742728.7,15324597.17,504484288.5,125202387.2,144731455.9,460627302.4
2024-12-09,808353061.6,15411465.23,523046777.6,132154070.9,137740747.9,473914136.9
2024-12-10,810253241.7,15554237.39,526494327.4,132352825.8,135851851.1,479863202.3
2024-12-11,805848064.8,15683363.36,521785022.9,133538840.3,134840838.3,476620348.3
2024-12-12,815262963.6,15472523.33,527870075.6,134336529.7,137583834.9,480403569.9
2024-12-13,819497835.4,15599074.72,527761310.2,135854557.4,140282893.0,481942960.0
2024-12-14,817206280.0,15564780.66,522198013.7,130288229.8,149155255.8,474857979.7
2024-12-15,806689081.9,15667177.34,502479748.3,129728344.9,158813811.3,453728446.4
2024-12-16,817855846.2,15708317.08,513305872.6,137900060.4,150941596.2,463621603.0
2024-12-17,831339987.4,15834137.81,524776989.1,138626563.7,152102296.8,477007492.3
2024-12-18,838307796.2,15808248.75,531048734.0,139672948.9,151777864.5,484285579.0
2024-12-19,854989259.9,15984436.07,537660318.9,142984146.4,158360358.6,488216390.4
2024-12-20,851902391.5,16020774.3,536161464.8,141276894.5,158443258.0,487164917.0
2024-12-21,828965353.8,15889639.59,519407219.3,131355205.8,162313289.1,472227488.4
2024-12-22,828432470.7,15899531.36,514166289.7,131820000.5,166546649.1,467000409.1
2024-12-23,838262990.5,16004102.25,522499458.2,141378976.1,158380454.0,478924048.6
2024-12-24,843748672.0,16089164.91,532368682.6,139943655.6,155347168.8,483000717.5
2024-12-25,829374939.1,16071898.83,525086864.7,137588879.5,150627296.1,481415135.6
2024-12-26,822375088.4,16051227.72,521740304.7,137106776.1,147476779.9,478696269.0
2024-12-27,825109289.7,15977802.34,523351444.2,138241071.2,147538971.9,480362928.1
2024-12-28,817379703.7,16074725.85,515003747.8,131891400.4,154409829.6,474845141.7
2024-12-29,817698977.2,16201447.55,505202135.0,131714769.8,164580624.9,463368464.9
2024-12-30,815259576.8,16160103.0,508828893.4,137714337.5,152556242.9,469413869.9
2024-12-31,793335665.3,16063703.38,488996497.0,138450642.6,149824822.3,457418322.7
2025-01-01,725571021.7,15876496.85,421232776.7,129221712.7,159240035.5,391422749.3
2025-01-02,799960797.3,15971368.75,500004976.0,135057589.2,148926863.4,444538834.1
2025-01-03,816181025.1,16092711.26,512645164.6,136995055.5,150448093.8,458667728.4
2025-01-04,812995382.1,16211833.82,511647337.0,130201598.6,154934612.7,466083425.9
2025-01-05,803789657.4,16260955.48,503600071.1,127306493.5,156622137.2,459963376.9
2025-01-06,813294013.4,16286033.12,510584979.7,136697299.0,149725701.7,463141174.0
2025-01-07,824381801.4,16314804.58,516889689.9,138472454.4,152704852.6,468385216.3
2025-01-08,821285965.9,16377874.19,513704905.4,138165463.2,153037723.2,464460441.6
2025-01-09,826332030.3,16375836.37,514699073.9,139517835.5,155739284.6,464408873.5
2025-01-10,835720547.6,16448986.47,514971563.0,142701883.8,161598114.2,462461665.4
2025-01-11,833278304.4,16670572.19,507468062.9,136259719.5,172879949.9,452991702.4
2025-01-12,809302533.1,16632520.74,482294739.9,132953244.3,177422028.2,434788910.9
2025-01-13,815975643.7,16568821.39,491117898.2,141101245.1,167187678.9,440535343.5
2025-01-14,799315030.7,16488346.35,481062723.1,138867592.8,162896368.4,433896566.8
2025-01-15,783704108.6,16317032.26,468379292.7,137697619.5,161310164.1,419311254.3
2025-01-16,780377903.6,16394336.49,459445851.4,139483822.8,165053892.9,408519319.5
2025-01-17,777854665.3,16537311.09,451993324.9,140434672.9,168889356.4,402761539.4
2025-01-18,754293050.5,16497712.08,432669113.6,133545254.0,171580970.8,384510328.4
2025-01-19,719034030.5,16443508.09,406878265.1,128192220.2,167520037.1,364600358.4
2025-01-20,713179754.2,16399523.68,401154033.2,133318884.7,162307312.7,350479783.0
2025-01-21,688181579.1,16268637.84,378638175.9,132466050.7,160808714.7,327705016.5
2025-01-22,662345933.6,16104433.8,355940353.9,129821960.4,160479185.5,312675175.3
2025-01-23,630541148.7,16031076.64,329301106.7,127034162.0,158174803.3,287423462.4
2025-01-24,602010351.0,15771727.57,306205042.6,124652355.3,155381225.5,263694665.9
2025-01-25,573189598.9,15557016.52,281605527.6,118231579.7,157795475.2,237027003.6
2025-01-26,563063922.5,15468211.71,260098552.5,118563515.0,168933643.2,223305285.6
2025-01-27,547444135.3,15148681.95,239020173.8,112732360.9,180542918.6,205965836.1
2025-01-28,546333208.1,14817778.99,217884962.6,96456019.2,217174447.4,192957334.6
2025-01-29,493911946.3,14280699.99,212268625.6,94956960.74,172405659.9,187390302.8
2025-01-30,495219483.2,14540336.99,213138837.2,101098708.5,166441600.5,193549477.2
2025-01-31,527510201.0,14781844.5,250293873.2,105412281.5,157022201.8,196598624.7
2025-02-01,505678381.9,14873606.09,228109948.8,106765489.0,155929338.0,198856101.4
2025-02-02,522431941.9,14923118.6,239158229.3,109915961.1,158434632.9,202984616.5
2025-02-03,557359614.6,15295554.11,257466442.3,114990660.7,169606957.4,222053155.2
2025-02-04,578595630.1,15512261.99,273877362.5,117515196.9,171690808.8,238020053.6
2025-02-05,626102392.6,15756859.23,312437283.4,125003875.4,172904374.5,262206068.8
2025-02-06,649225710.4,15755286.13,334547528.4,126900552.9,172022343.0,287574410.7
2025-02-07,663851117.2,15950767.0,341737496.3,130595732.3,175567121.6,305350763.5
2025-02-08,695528455.1,16152163.48,365964025.6,132721538.3,180690727.7,319522712.1
2025-02-09,696180021.6,16213058.33,367915088.2,126861223.6,185190651.4,325433783.3
2025-02-10,721001679.9,16262752.86,392951212.7,133485979.8,178301734.5,343386591.7
2025-02-11,710850574.7,16075452.66,396176499.2,129249414.8,169349208.1,355743432.8
2025-02-12,689449510.2,15550867.11,384772189.7,122375251.9,166751201.5,350210384.4
2025-02-13,720086792.7,15563593.3,407466032.5,131575989.6,165481177.2,372500990.7
2025-02-14,734834318.3,15682519.42,427837424.3,133459379.4,157854995.1,386722330.2
2025-02-15,729053341.5,15726780.83,433103443.3,126002511.1,154220606.2,395093804.3
2025-02-16,717079313.3,15789316.04,420993791.6,125031518.0,155264687.6,393440931.5
2025-02-17,741491261.0,15804517.34,446342533.8,132288999.8,147055210.0,409342601.5
2025-02-18,770967980.9,16151240.23,467047595.6,135982411.5,151786733.5,424060029.7
2025-02-19,784518034.1,16307478.99,475921728.2,137436026.4,154852800.5,433438740.9
2025-02-20,795429465.4,16321681.62,484721494.0,138067431.4,156318858.3,441485658.8
2025-02-21,806985285.9,16359986.75,492427055.3,139733601.5,158464642.3,447665472.7
2025-02-22,804819734.8,16458225.6,489438373.5,132367121.8,166556013.8,442858259.3
2025-02-23,789285046.0,16370971.15,466617823.8,131198376.9,175097874.2,429744954.4
2025-02-24,815933014.4,16482934.55,495844804.4,140536419.5,163068856.0,448671212.3
2025-02-25,811590363.7,16472846.92,494241078.6,140268690.2,160607748.0,449790664.7
2025-02-26,808954695.8,16246373.36,497907764.0,137709142.3,157091416.1,453277276.6
2025-02-27,807187131.6,16226097.36,502076804.6,135718697.3,153165532.2,455688883.7
2025-02-28,793169507.0,16202631.21,496224811.7,133826627.3,146915436.8,453055651.5
2025-03-01,767508794.0,15967070.08,479593256.6,126091298.6,145857168.7,439386389.3
2025-03-02,774673820.9,16129805.16,487178671.9,126018251.0,145347092.9,443181990.4
2025-03-03,795264180.9,16137593.69,509220609.1,134385794.4,135520183.7,471923534.7
2025-03-04,796855536.3,15598363.04,512301432.7,132280719.7,136675020.8,475219883.3
2025-03-05,807154443.6,15830958.31,514103040.2,134279342.7,142941102.5,476469218.5
2025-03-06,828460345.1,16171653.0,526930993.7,136977477.7,148380220.8,482751884.7
2025-03-07,846997807.3,16320625.68,535550095.3,140427341.8,154699744.5,484868125.3
2025-03-08,831316889.3,16286613.28,528964864.4,130848358.6,155217052.9,480836875.0
2025-03-09,809748330.7,16211658.79,509561172.6,127373434.7,156602064.7,465762552.4
2025-03-10,822399353.6,16265942.33,530346468.4,132837268.9,142949674.0,483701867.8
2025-03-11,820730120.2,16271856.85,533535434.7,131861015.2,139061813.4,486776306.8
2025-03-12,822183744.7,16343208.51,537275397.1,133044037.0,135521102.0,494234608.2
2025-03-13,811467319.5,16269687.74,527703286.2,134375279.6,133119065.9,494536287.1
2025-03-14,816594275.2,15875451.01,533292050.7,133719226.4,133707547.1,490069520.6
2025-03-15,800231165.1,15856113.66,515823098.5,127348629.8,141203323.1,478026458.1
2025-03-16,783159066.6,15748725.95,493260296.6,125852942.4,148297101.6,452939276.0
2025-03-17,822022043.1,16008091.47,526252985.8,135024802.4,144736163.4,477453399.3
2025-03-18,824976308.8,15976936.51,531910868.8,133597350.5,143491153.0,487740951.7
2025-03-19,824764289.0,16031575.76,532003430.5,133389874.5,143339408.2,490463680.4
2025-03-20,828771368.8,16037119.72,537638623.3,133284830.3,141810795.4,491404614.3
2025-03-21,829260619.6,16098207.14,539965679.8,133819658.3,139377074.3,492621970.8
2025-03-22,818052372.2,16138448.32,533808405.5,127041334.1,141064184.3,487846169.6
2025-03-23,798913639.3,16165279.07,515928319.3,124869560.0,141950481.0,468905597.4
2025-03-24,819684204.5,16180742.14,539132546.8,132192328.7,132178586.9,491181391.1
2025-03-25,821403522.7,16271366.36,539407004.5,134929945.3,130795206.5,496824585.0
2025-03-26,820830206.2,16314230.25,536768091.2,137815641.7,129932243.0,499330779.6
2025-03-27,826923148.5,16278458.04,540184451.0,140671137.0,129789102.5,502554925.9
2025-03-28,820379660.9,15512417.44,538722222.6,134984460.3,131160560.6,500377732.9
2025-03-29,821756218.1,15795027.51,534749405.2,127998965.2,143212820.2,491748022.7
2025-03-30,817045256.1,16031349.12,510996240.6,129506277.1,160511389.4,475062060.4
2025-03-31,835537550.5,16108252.61,519285295.1,140973723.9,159170278.8,481222727.2
2025-04-01,820294022.8,15897226.55,511792387.5,137572365.9,155032042.8,477093180.6
2025-04-02,826779250.7,15857297.07,527435485.2,134802803.6,148683664.8,487078665.3
2025-04-03,819103225.2,15863173.61,522890156.7,134238839.1,146111055.8,478053402.5
2025-04-04,732646821.2,15469789.81,447599175.2,120866487.7,148711368.4,405241165.1
2025-04-05,764055558.4,15515792.48,482841746.7,122139476.0,143558543.3,438609338.3
2025-04-06,800592395.7,15798448.91,514468458.2,126138268.3,144187220.3,472063027.5
2025-04-07,813917552.2,15902342.16,531497260.3,133227851.0,133290098.8,491144073.3
2025-04-08,832877093.3,16000719.65,551404320.6,133976410.3,131495642.7,499618544.5
2025-04-09,828749561.8,15970649.81,546014854.2,135966273.6,130797784.2,501294229.4
2025-04-10,831917749.8,15851053.76,547761062.1,138322732.2,129982901.8,501229781.1
2025-04-11,836199837.9,15944569.85,548322926.5,141462777.0,130469564.5,501620981.7
2025-04-12,822933245.4,15537148.94,538888347.7,132367214.6,136140534.1,496556425.9
2025-04-13,793187939.3,15192642.25,515974509.0,126556622.7,135464165.4,473796893.9
2025-04-14,814726228.1,15754735.79,534563139.6,135489815.1,128918537.6,491439016.2
2025-04-15,824653996.2,15848535.27,542898357.9,137670711.0,128236392.0,494883506.2
2025-04-16,819200516.2,15957206.6,535729772.2,139447396.7,128066140.7,489007512.7
2025-04-17,833009827.5,15978961.18,543191134.2,144563134.8,129276597.2,498854875.1
2025-04-18,851795674.7,16369726.67,551269823.8,152330445.4,131825678.9,505586613.8
2025-04-19,845613855.1,16361244.42,540390835.1,146778345.4,142083430.1,499712522.8
2025-04-20,830092075.6,16232049.94,524905527.1,143485432.1,145469066.5,480708263.0
2025-04-21,854450087.5,16682580.4,545916118.1,154737900.6,137113488.4,501343792.4
2025-04-22,877467096.1,16908395.13,551584357.1,165683921.7,143290422.3,510950250.1
2025-04-23,863340085.1,16499487.44,551799974.2,155845412.9,139195210.5,509599589.1
2025-04-24,832438770.2,15810792.2,541290322.9,143971637.3,131366017.8,498576131.6
2025-04-25,809899629.1,15352002.59,527031124.4,138306960.1,129209542.1,494126823.6
2025-04-26,808467347.5,15324538.19,527564064.1,130279582.2,135299163.0,484494399.7
2025-04-27,798105999.5,15543482.91,514515931.4,137957827.2,130088758.0,479838484.8
2025-04-28,819629953.5,16006588.08,530139249.1,144600874.5,128883241.8,492841657.0
2025-04-29,820369282.6,15921835.55,529804648.9,146553728.1,128089070.0,490602307.7
2025-04-30,801094665.7,16175058.07,504799538.2,149895635.9,130224433.5,473850768.0
2025-05-01,702491869.4,16103772.19,406903346.6,142698508.8,136786241.8,373347791.6
2025-05-02,712866146.4,16440394.26,413141979.8,145618944.6,137664827.8,379670644.2
2025-05-03,782890030.5,16769709.85,473024190.5,150093370.0,143002760.1,428942261.6
2025-05-04,804645809.8,16355976.1,504380859.8,142686301.9,141222672.0,456106876.0
2025-05-05,823446182.9,16486383.9,515444953.4,148561679.7,142953165.8,478190248.9
2025-05-06,873309508.5,16969155.09,544329496.8,167965215.0,144045641.6,502589594.7
2025-05-07,855494407.3,15773801.64,556424979.2,150755195.5,132540431.0,498942966.5
2025-05-08,838781572.1,15849327.67,537620236.1,153105042.5,132206965.7,500625917.7
2025-05-09,868775822.4,16351083.15,546863359.3,165521673.9,140039706.1,507572014.4
2025-05-10,871583582.7,16346432.92,555938428.6,154906981.5,144391739.6,498151184.7
2025-05-11,802916169.0,15283833.02,514891516.6,137944879.3,134795940.1,474236954.1
2025-05-12,820079459.4,15756734.91,529146199.7,147815538.9,127360985.8,492475733.3
2025-05-13,837619011.4,16097984.22,539781429.3,152594332.7,129145265.2,500369710.5
2025-05-14,861897868.0,16624577.34,548670646.5,162570572.7,134032071.4,507081057.3
2025-05-15,886887509.9,17092793.99,553829841.6,173083980.0,142880894.3,510031588.7
2025-05-16,909764316.2,17373699.82,554476867.1,183032573.4,154881175.9,506970379.5
2025-05-17,922097429.6,17807831.13,550964577.6,175039083.3,178285937.6,508593616.9
2025-05-18,904245280.9,17555103.69,534729359.6,168196919.4,183763898.1,490637926.7
2025-05-19,905394416.5,17266580.92,545943447.9,178973226.7,163211161.0,513448362.4
2025-05-20,916706180.7,17312663.77,552634488.5,183563264.9,163195763.5,515540620.4
2025-05-21,946118422.7,17858754.93,561707245.5,192855757.9,173696664.3,520007432.4
2025-05-22,962291323.7,18134659.93,569158701.4,194007654.6,180990307.7,524637133.8
2025-05-23,963400708.7,17791236.29,568309356.0,195311352.3,181988764.2,524073566.8
2025-05-24,891358108.7,16839826.0,542083438.7,163713177.2,168721666.8,508116460.3
2025-05-25,819282902.2,15668143.28,516913782.1,143449498.8,143251478.0,485454777.8
2025-05-26,820007642.9,15557251.18,531896898.9,144720708.9,127832783.9,494175811.6
2025-05-27,832196766.6,16057561.23,534853806.2,152203945.1,129081454.1,501372956.1
2025-05-28,831437758.2,15536614.11,537164834.2,147795167.3,130941142.6,500625393.9
2025-05-29,819303680.3,15335362.31,528506348.1,144417281.4,131044688.4,493318600.2
2025-05-30,810531820.8,15792746.94,508202361.7,153145354.0,133391358.3,476458997.6
2025-05-31,710889695.7,15594740.38,413744611.7,139596281.1,141954062.5,383879225.9
2025-06-01,767304290.5,16605185.36,449110853.9,152911575.5,148676675.7,409534391.2
2025-06-02,898135458.3,17533600.93,523099301.9,173503246.1,183999309.4,472510241.5
2025-06-03,880430165.2,16327108.43,538546590.2,169747350.2,155809116.4,492509800.9
2025-06-04,847054156.3,16219949.38,528350923.7,162565452.3,139917830.8,493410753.6
2025-06-05,864357927.9,16723818.33,540721966.4,165001757.3,141910386.0,494165996.0
2025-06-06,890117319.9,17522907.81,533171386.7,181524098.4,157898927.1,499500714.0
2025-06-07,929627752.3,18415066.43,535595651.8,181613623.1,194003411.0,502023979.5
2025-06-08,941096237.1,18598537.19,521526501.6,182912621.3,218058577.0,479895019.7
2025-06-09,974545892.3,18664971.41,539967167.1,205213123.7,210700630.2,502686682.9
2025-06-10,993342194.0,18831426.07,548102992.1,210331111.7,216076664.1,509519987.3
2025-06-11,987916386.8,18782862.33,541579517.1,210244905.9,217309101.4,510157607.1
2025-06-12,1016273039.0,18655647.23,568826189.0,211268433.7,217522769.4,516145006.9
2025-06-13,1004429404.0,18228969.51,564263746.3,208064237.9,213872449.8,515486302.9
2025-06-14,955657590.5,18032487.13,533726241.5,188128252.8,215770609.1,502332964.5
2025-06-15,926458322.7,17897694.88,501462425.8,186496727.4,220601474.6,471269767.1
2025-06-16,945585510.0,17278639.01,529305661.4,200663957.6,198337252.0,490272497.1
2025-06-17,907792535.1,16747254.57,529408363.7,185969977.3,175666939.5,497534649.7
2025-06-18,949794330.9,17567092.15,544291339.4,198298281.9,189637617.4,507986201.5
2025-06-19,952731223.0,17508434.07,542261445.9,197878370.3,195082972.8,509724842.1
2025-06-20,963900363.3,17778943.3,541015297.6,204401651.4,200704471.1,510828245.8
2025-06-21,971629937.4,18317537.82,531655353.0,194704805.9,226952240.7,499813383.0
2025-06-22,962718525.6,18464570.47,509374558.6,192868871.5,242010525.0,479364895.7
2025-06-23,1015009061.0,18724768.55,544847632.2,217412809.6,234023850.4,503221940.2
2025-06-24,1025503774.0,19028151.2,543420955.7,220613451.2,242441216.1,508061807.6
2025-06-25,1038974117.0,19258318.78,555626180.4,220423119.6,243666498.4,511544347.3
2025-06-26,1045803649.0,19353318.65,553762910.2,222440554.2,250246865.8,509193960.2
2025-06-27,1067623879.0,19519663.95,568228294.3,223699309.8,256176610.7,512906004.2
2025-06-28,1031390220.0,19282287.68,549639164.4,201832319.1,260636448.8,499339047.7
2025-06-29,998726018.5,19127905.79,527052105.1,195370613.7,257175393.9,476129902.6
2025-06-30,1022997297.0,19479169.5,535213986.3,216809448.4,251494692.6,490157706.0
2025-07-01,1040058551.0,19734618.09,534258958.1,221566186.4,264498788.0,481349166.2
2025-07-02,1048486841.0,19833945.42,542365224.6,220785861.4,265501809.2,493712200.5
2025-07-03,1059719309.0,19922759.09,555096429.4,219021795.8,265678324.9,503574578.1
2025-07-04,1034209315.0,19797572.82,535254727.3,216655126.8,262501887.8,504530764.6
2025-07-05,1012402959.0,19519347.67,528680731.7,200166378.1,264036501.5,497232425.8
2025-07-06,1001302926.0,19325488.32,521066387.0,195557990.8,265353060.3,478927630.3
2025-07-07,1039948568.0,19364529.1,546898231.7,212449670.0,261236137.7,506199897.3
2025-07-08,1077611462.0,19451241.09,566553436.6,218688586.7,272918197.7,515576237.6
2025-07-09,983275392.3,18280994.19,533524619.5,196804690.0,234665088.6,498378406.7
2025-07-10,923246020.6,16946440.44,532375124.9,184059159.5,189865295.7,491555024.9
2025-07-11,896675003.2,16811431.16,529047600.5,176010701.6,174805270.0,489373459.4
2025-07-12,892787353.8,17372405.84,514374385.0,175923367.3,185117195.6,485469703.0
2025-07-13,916965298.8,17918840.59,506674677.5,181467575.8,210904204.9,471097521.1
2025-07-14,966222958.0,18226089.66,535904061.5,198705937.5,213386869.4,498566711.7
2025-07-15,1015782221.0,18820903.74,549299003.9,209922718.3,237739594.9,502079829.1
2025-07-16,1045093242.0,19166559.4,552726707.2,215367918.0,257832057.7,508466249.1
2025-07-17,1047947454.0,19254399.08,561553644.1,211823616.6,255315794.2,513054441.7
2025-07-18,1020807025.0,18753245.18,548339915.7,211024065.0,242689799.4,512971989.0
2025-07-19,992560657.1,18319904.68,538214113.8,193530889.8,242495748.8,506044428.5
2025-07-20,954058840.7,17776764.24,518495604.7,184214096.3,233572375.5,479525320.2
2025-07-21,918811737.6,16992325.88,525645428.6,181289108.6,194884874.5,490274330.8
2025-07-22,915694527.1,16640688.17,530537361.0,183653107.5,184863370.5,493960550.0
2025-07-23,964162152.2,17550517.82,543791825.5,196908848.3,205910960.6,502045196.7
2025-07-24,985839117.6,18034995.91,538976630.6,204046370.3,224781120.7,510036482.1
2025-07-25,1017711133.0,18438773.96,550276973.3,207433401.0,241561985.0,508973569.6
2025-07-26,990572145.9,18434890.79,536522435.6,191760511.9,243854307.7,502475118.9
2025-07-27,954894574.1,18246619.67,513980808.1,184530370.7,238136775.6,480715629.4
2025-07-28,985391574.4,17989605.66,539219813.3,200411941.2,227770214.2,505287971.6
2025-07-29,994185539.6,18034135.89,546637854.5,202151649.3,227361899.8,511183429.0
2025-07-30,1028483039.0,18583116.78,548275820.9,211236307.8,250387793.7,514312847.5
2025-07-31,1024310208.0,18563388.87,535529050.4,212187880.1,258029889.0,505924999.4
2025-08-01,1001572808.0,18383787.36,524577519.8,208560241.1,250051260.0,493023785.1
2025-08-02,989812277.7,18428894.13,525467567.9,196623552.7,249292263.0,498251049.1
2025-08-03,954692319.5,17874777.32,509928497.7,188345467.4,238543577.1,484557121.2
2025-08-04,979363849.5,17518104.27,542266088.1,198972842.5,220606814.7,507246564.2
2025-08-05,958848213.0,17255200.36,545329008.1,192859178.9,203404825.6,513439949.1
2025-08-06,991618839.8,17711343.63,551621697.7,201935947.9,220349850.5,519989546.9
2025-08-07,1025397320.0,18230101.25,557789787.3,210829346.1,238548085.3,523093413.8
2025-08-08,1055204430.0,18723023.7,561367487.2,217180357.7,257933561.8,528338276.7
2025-08-09,1051490544.0,18949922.18,553934030.4,206089063.8,272517528.0,521761949.0
2025-08-10,1024016061.0,19056381.39,525000080.0,201151191.0,278808408.8,494617192.2
2025-08-11,1062904968.0,18792591.28,559333812.3,216729201.2,268049363.1,524468413.9
2025-08-12,1065102442.0,18829882.47,563413774.6,217185996.2,265672788.4,527097158.1
2025-08-13,1058562574.0,18787005.62,561090927.3,214403280.5,264281361.0,529465202.8
2025-08-14,1009507143.0,17021750.27,553327343.0,202005003.2,237153046.2,518992751.1
2025-08-15,1027150483.0,18122965.59,560852666.4,209917471.5,238257379.3,523945392.5
2025-08-16,1009155348.0,18308856.68,547515578.1,198091673.9,245239239.0,510716972.5
2025-08-17,988239142.9,18384668.67,526541575.0,193722383.9,249590515.3,492795431.7
2025-08-18,1026723110.0,18509920.84,551265589.1,210578063.4,246369536.2,515686620.8
2025-08-19,1042418347.0,18361236.89,570132977.6,209441086.2,244483046.4,526337238.0
