cause,effect,lag_weeks,f_stat,p_value,n,q_value_fdr,pass_fdr_05,window_start,window_end
合计,电子,3,1.6260929548095755,0.18847556596309378,102,0.42170792458398093,False,2023-01-01,2024-12-31
大工业电量,电子,1,11.21396481353179,0.0011419841294328936,104,0.012480255128802338,True,2023-01-01,2024-12-31
非普工业,电子,3,3.0191028994392903,0.03361573121996031,102,0.14090977744257335,False,2023-01-01,2024-12-31
居民生活,电子,4,1.0924390017860754,0.365034555959897,101,0.5764504226287684,False,2023-01-01,2024-12-31
商业用电,电子,4,1.0646913934973754,0.3785909475904965,101,0.5850638575666518,False,2023-01-01,2024-12-31
农业,电子,4,1.0005593828278554,0.4114693349809665,101,0.5945068321553078,False,2023-01-01,2024-12-31
制造业,电子,1,8.688552508288874,0.003977413463976176,104,0.02881864785508971,True,2023-01-01,2024-12-31
工业,电子,1,9.725678286459281,0.002367901308224729,104,0.019583183792345058,True,2023-01-01,2024-12-31
交通仓储和邮政业,电子,4,0.8089840873606231,0.5225742969150746,101,0.6503437289019967,False,2023-01-01,2024-12-31
信息传输,电子,4,0.7201642132418976,0.580312602081694,101,0.6726350615037816,False,2023-01-01,2024-12-31
批发和零售业,电子,4,1.083764141529399,0.36922968246810006,101,0.5764504226287684,False,2023-01-01,2024-12-31
住宿和餐饮业,电子,4,1.7549996564102734,0.14471503016479448,101,0.3641163368201278,False,2023-01-01,2024-12-31
黑色金属冶炼,电子,1,6.320166073744686,0.013516791275369311,104,0.07954111788967325,False,2023-01-01,2024-12-31
非金属矿物制品业,电子,3,3.109137397333186,0.030048890529792538,102,0.13326029713212345,False,2023-01-01,2024-12-31
化学制品制造业,电子,4,2.2972095734425477,0.06489860979846696,101,0.21126568721628605,False,2023-01-01,2024-12-31
纺织业,电子,1,9.124226102048707,0.0031951900502291686,104,0.02444320388425314,True,2023-01-01,2024-12-31
石化,电子,4,1.6854947176242825,0.16004519808464712,101,0.37964209778218616,False,2023-01-01,2024-12-31
合计,石化,1,1.0793024743493713,0.301334361813101,104,0.5269046555131939,False,2023-01-01,2024-12-31
大工业电量,石化,1,0.8422484975328486,0.3609408498199217,104,0.5752494794005002,False,2023-01-01,2024-12-31
非普工业,石化,3,0.9043380925737334,0.442102994816726,102,0.607910754935302,False,2023-01-01,2024-12-31
居民生活,石化,1,0.3219136907994373,0.5717188154872546,104,0.6721338073809519,False,2023-01-01,2024-12-31
商业用电,石化,1,0.8700600998214951,0.3531631671598312,104,0.5733625097078815,False,2023-01-01,2024-12-31
农业,石化,4,0.916172127447263,0.4580481228962209,101,0.6228736254466404,False,2023-01-01,2024-12-31
制造业,石化,3,0.836074212559422,0.4773498666768553,102,0.6317225669999096,False,2023-01-01,2024-12-31
工业,石化,1,0.6780524257559736,0.4121982912619686,104,0.5945068321553078,False,2023-01-01,2024-12-31
交通仓储和邮政业,石化,1,0.26420177995443045,0.6083708344994997,104,0.6869427134939,False,2023-01-01,2024-12-31
信息传输,石化,3,1.5650431220297043,0.20296711209180385,102,0.4321129074481295,False,2023-01-01,2024-12-31
批发和零售业,石化,1,0.8154443869950392,0.36866414933153635,104,0.5764504226287684,False,2023-01-01,2024-12-31
住宿和餐饮业,石化,1,0.7133541895420983,0.40032875606826923,104,0.5888546375125416,False,2023-01-01,2024-12-31
黑色金属冶炼,石化,3,0.8476755165068571,0.4712014102454197,102,0.6269027458047758,False,2023-01-01,2024-12-31
非金属矿物制品业,石化,3,1.1600708877669281,0.329179530916066,102,0.5504313467776841,False,2023-01-01,2024-12-31
化学制品制造业,石化,1,1.1504396993202026,0.28601323567416526,104,0.5133853479192022,False,2023-01-01,2024-12-31
纺织业,石化,1,0.5500193234549416,0.4600308475520939,104,0.6228736254466404,False,2023-01-01,2024-12-31
电子,石化,3,0.8189306539559097,0.4865550373039974,102,0.6317225669999096,False,2023-01-01,2024-12-31
大工业电量,合计,1,3.4574521328789527,0.06587803733234276,104,0.17094876480352822,False,2023-07-01,2025-06-30
非普工业,合计,2,2.6591493966011273,0.07505724602504704,103,0.1766732098743415,False,2023-07-01,2025-06-30
居民生活,合计,1,2.935327651277939,0.08972903467411242,104,0.20271418440260522,False,2023-07-01,2025-06-30
商业用电,合计,1,1.3101885683576604,0.2550658281012569,104,0.3852625419324192,False,2023-07-01,2025-06-30
农业,合计,3,1.2619895251460262,0.29191140442180263,102,0.4097472007021633,False,2023-07-01,2025-06-30
制造业,合计,1,4.684292876646431,0.03279620347533441,104,0.111507091816137,False,2023-07-01,2025-06-30
工业,合计,1,3.2097480106744247,0.07619557510337405,104,0.17798355711169814,False,2023-07-01,2025-06-30
交通仓储和邮政业,合计,3,1.3004432967482957,0.2788875646307929,102,0.4025452583821822,False,2023-07-01,2025-06-30
信息传输,合计,3,1.675082150513645,0.1775688569788605,102,0.306983447658369,False,2023-07-01,2025-06-30
批发和零售业,合计,1,0.8967299859267647,0.3459201758517957,104,0.4642612886431995,False,2023-07-01,2025-06-30
住宿和餐饮业,合计,1,0.7117747096121216,0.400849018530972,104,0.4965983792327021,False,2023-07-01,2025-06-30
黑色金属冶炼,合计,1,8.451616983110796,0.004483658558820713,104,0.031181807249980417,True,2023-07-01,2025-06-30
非金属矿物制品业,合计,2,1.5445417965514219,0.2185591493583131,103,0.35199526159812533,False,2023-07-01,2025-06-30
化学制品制造业,合计,4,3.5993896708541526,0.008999128331346196,101,0.04723820992390696,True,2023-07-01,2025-06-30
纺织业,合计,1,5.423972798900635,0.021854037589017605,104,0.08464981648404288,False,2023-07-01,2025-06-30
电子,合计,1,1.7197731431327552,0.19269567281550748,104,0.3204612819649201,False,2023-07-01,2025-06-30
石化,合计,4,3.046443477629601,0.020887689188488046,101,0.08300821937243301,False,2023-07-01,2025-06-30
合计,大工业电量,4,2.2750007599124475,0.06709466172545508,101,0.17094876480352822,False,2023-07-01,2025-06-30
非普工业,大工业电量,4,2.0094734031460293,0.0996327659287366,101,0.2132001844349189,False,2023-07-01,2025-06-30
居民生活,大工业电量,1,2.7333772520925415,0.10137638973811514,104,0.21542482819349465,False,2023-07-01,2025-06-30
商业用电,大工业电量,1,3.494784942250799,0.06445926968713989,104,0.17094876480352822,False,2023-07-01,2025-06-30
农业,大工业电量,4,1.7673144153311833,0.14214723856238198,101,0.2752978164562588,False,2023-07-01,2025-06-30
制造业,大工业电量,2,5.841340534680283,0.004011556184811527,103,0.029939907135422612,True,2023-07-01,2025-06-30
工业,大工业电量,4,1.124061965140823,0.3500711147562937,101,0.46574678745837333,False,2023-07-01,2025-06-30
交通仓储和邮政业,大工业电量,1,2.329004774244089,0.1301085414378339,104,0.2561943655730475,False,2023-07-01,2025-06-30
信息传输,大工业电量,4,2.8464085816853553,0.028311624953922365,101,0.10073671204535166,False,2023-07-01,2025-06-30
批发和零售业,大工业电量,1,3.376952695327122,0.06905389297057718,104,0.17094876480352822,False,2023-07-01,2025-06-30
住宿和餐饮业,大工业电量,1,1.3073236515491833,0.25558266670680096,104,0.3852625419324192,False,2023-07-01,2025-06-30
黑色金属冶炼,大工业电量,1,10.502592992091378,0.0016148611440750527,104,0.02131808550821085,True,2023-07-01,2025-06-30
非金属矿物制品业,大工业电量,2,0.7090739140027477,0.4946066838000037,103,0.5564325192750041,False,2023-07-01,2025-06-30
化学制品制造业,大工业电量,4,1.9901001664824869,0.10252738830211539,101,0.2163681435892918,False,2023-07-01,2025-06-30
纺织业,大工业电量,1,8.9368869075587,0.003509961481869106,104,0.02902833009329585,True,2023-07-01,2025-06-30
电子,大工业电量,1,4.061045689876104,0.04654032816617171,104,0.14100337048364894,False,2023-07-01,2025-06-30
石化,大工业电量,4,1.3446448882250337,0.25942829510712484,101,0.3891424426606872,False,2023-07-01,2025-06-30
合计,非普工业,2,4.500918205118215,0.013486752124389989,103,0.05923963714975275,False,2023-07-01,2025-06-30
大工业电量,非普工业,4,2.3072077525858448,0.06393300230738386,101,0.17094876480352822,False,2023-07-01,2025-06-30
居民生活,非普工业,1,5.436643115995751,0.021704320916481,104,0.08464981648404288,False,2023-07-01,2025-06-30
商业用电,非普工业,1,5.697272057286214,0.018852578194275882,104,0.0779579584790327,False,2023-07-01,2025-06-30
农业,非普工业,2,2.993586273022208,0.05471028694667879,103,0.15646119444564213,False,2023-07-01,2025-06-30
制造业,非普工业,4,3.8750389852938953,0.005916911767021582,101,0.03695051021854294,True,2023-07-01,2025-06-30
工业,非普工业,4,2.603960442798338,0.040885332155676024,101,0.12637284484481678,False,2023-07-01,2025-06-30
交通仓储和邮政业,非普工业,1,4.237900587467918,0.04210515898803102,104,0.12884178650337494,False,2023-07-01,2025-06-30
信息传输,非普工业,2,6.044104294660259,0.003347944712683071,103,0.02902833009329585,True,2023-07-01,2025-06-30
批发和零售业,非普工业,1,5.073655721511615,0.026455674056633516,104,0.09747469521446364,False,2023-07-01,2025-06-30
住宿和餐饮业,非普工业,1,3.418564651061924,0.06739196854634355,104,0.17094876480352822,False,2023-07-01,2025-06-30
黑色金属冶炼,非普工业,2,7.993364703721426,0.0006084394497872792,103,0.02065237740221543,True,2023-07-01,2025-06-30
非金属矿物制品业,非普工业,2,0.48528899615373294,0.6169905140261882,103,0.6601367038182293,False,2023-07-01,2025-06-30
化学制品制造业,非普工业,4,1.8671941823605982,0.12285621497110177,101,0.24732895908656014,False,2023-07-01,2025-06-30
纺织业,非普工业,1,16.667803987729613,8.922520025012037e-05,104,0.009100970425512278,True,2023-07-01,2025-06-30
电子,非普工业,4,2.2536567154440856,0.06927335567201798,101,0.17094876480352822,False,2023-07-01,2025-06-30
石化,非普工业,1,1.4723469311634354,0.22780583933161824,104,0.3559109498137499,False,2023-07-01,2025-06-30
合计,居民生活,1,1.3387473133928436,0.2499841762734889,104,0.38077782555405965,False,2023-07-01,2025-06-30
大工业电量,居民生活,1,1.337981643252125,0.2501187677659019,104,0.38077782555405965,False,2023-07-01,2025-06-30
非普工业,居民生活,1,0.6815102881487453,0.41101283913550735,104,0.49961830326317297,False,2023-07-01,2025-06-30
商业用电,居民生活,1,1.9152168492010906,0.169435574435861,104,0.29797290676651417,False,2023-07-01,2025-06-30
农业,居民生活,1,1.4771610538960012,0.22705261937926757,104,0.3559109498137499,False,2023-07-01,2025-06-30
制造业,居民生活,1,1.510734720681337,0.22188291509080516,104,0.35547734040725854,False,2023-07-01,2025-06-30
工业,居民生活,1,1.2201372809246172,0.2719582638081046,104,0.3981781278721532,False,2023-07-01,2025-06-30
交通仓储和邮政业,居民生活,1,2.118095083313045,0.14866868807802414,104,0.28307655781528096,False,2023-07-01,2025-06-30
信息传输,居民生活,1,2.766011742144813,0.09938598352207395,104,0.2132001844349189,False,2023-07-01,2025-06-30
批发和零售业,居民生活,1,1.5756201111261778,0.21228920413907526,104,0.3473823340457595,False,2023-07-01,2025-06-30
住宿和餐饮业,居民生活,1,0.6687500356600452,0.41541278037120977,104,0.5024360110418584,False,2023-07-01,2025-06-30
黑色金属冶炼,居民生活,1,1.2581723936949079,0.26465701310107725,104,0.39441894914733416,False,2023-07-01,2025-06-30
非金属矿物制品业,居民生活,1,0.5535636743471049,0.4585926844603627,104,0.533571716520422,False,2023-07-01,2025-06-30
化学制品制造业,居民生活,4,2.1814882817236385,0.07716178720226718,101,0.1788750521507103,False,2023-07-01,2025-06-30
纺织业,居民生活,1,0.9976751951191651,0.32026073055504234,104,0.4454535615901953,False,2023-07-01,2025-06-30
电子,居民生活,1,2.8319923049599645,0.0954925904423426,104,0.2087195191096917,False,2023-07-01,2025-06-30
石化,居民生活,4,2.2423956661686573,0.0704504308986692,101,0.17246265483994222,False,2023-07-01,2025-06-30
合计,商业用电,1,0.9668047696766803,0.32782790367487125,104,0.44923250684149596,False,2023-07-01,2025-06-30
大工业电量,商业用电,1,1.5570929483557434,0.21497666939309357,104,0.3499088342249289,False,2023-07-01,2025-06-30
非普工业,商业用电,1,0.6802323330364642,0.4114503673932013,104,0.49961830326317297,False,2023-07-01,2025-06-30
居民生活,商业用电,1,0.6549717856030406,0.42024319499067686,104,0.5056728695763082,False,2023-07-01,2025-06-30
农业,商业用电,4,0.9064051803415978,0.4636819990268599,101,0.5374495897811331,False,2023-07-01,2025-06-30
制造业,商业用电,1,2.0170688460692916,0.15861871460862687,104,0.2872031163919516,False,2023-07-01,2025-06-30
工业,商业用电,1,1.4525973126275855,0.2309278933080825,104,0.3568885623852184,False,2023-07-01,2025-06-30
交通仓储和邮政业,商业用电,3,1.0475416916716505,0.3752832417634836,102,0.48454291974525726,False,2023-07-01,2025-06-30
信息传输,商业用电,1,0.8348139580069404,0.3630602016272446,104,0.4788638866290381,False,2023-07-01,2025-06-30
批发和零售业,商业用电,1,0.18149372576532685,0.6709992100529187,104,0.7047572004776176,False,2023-07-01,2025-06-30
住宿和餐饮业,商业用电,1,0.02599631796915245,0.8722313884492776,104,0.8779697528469703,False,2023-07-01,2025-06-30
黑色金属冶炼,商业用电,1,3.8141275062195166,0.05358942937603073,104,0.15611055308214877,False,2023-07-01,2025-06-30
非金属矿物制品业,商业用电,2,0.4347514845512087,0.6486680609719904,103,0.6868250057350487,False,2023-07-01,2025-06-30
化学制品制造业,商业用电,4,3.7098904147461518,0.0076060867262151,101,0.041588778617417395,True,2023-07-01,2025-06-30
纺织业,商业用电,1,1.988129416684717,0.16160871409493516,104,0.2891945410119892,False,2023-07-01,2025-06-30
电子,商业用电,1,2.203357593993793,0.1408247626401936,104,0.2744737411968105,False,2023-07-01,2025-06-30
石化,商业用电,4,3.7411681169036695,0.0072526293181808255,101,0.041588778617417395,True,2023-07-01,2025-06-30
合计,农业,3,0.2795415075028761,0.8400417077098621,102,0.8568425418640593,False,2023-07-01,2025-06-30
大工业电量,农业,1,0.7709840601221462,0.3819968075665704,104,0.4869189294751428,False,2023-07-01,2025-06-30
非普工业,农业,2,0.3983436695390446,0.6725134069917135,103,0.7047572004776176,False,2023-07-01,2025-06-30
居民生活,农业,1,1.9278977222320146,0.1680432965455243,104,0.29723265169323954,False,2023-07-01,2025-06-30
商业用电,农业,3,1.1451146175580773,0.3349987710498272,102,0.45358240681967754,False,2023-07-01,2025-06-30
制造业,农业,1,0.9779464671175641,0.32506952674813716,104,0.44923250684149596,False,2023-07-01,2025-06-30
工业,农业,1,0.6316108841802052,0.4286286058144281,104,0.5056728695763082,False,2023-07-01,2025-06-30
交通仓储和邮政业,农业,2,1.1220025146592556,0.3297734120328649,103,0.44923250684149596,False,2023-07-01,2025-06-30
信息传输,农业,1,0.8251677497013049,0.3658359972067008,104,0.4790483497337619,False,2023-07-01,2025-06-30
批发和零售业,农业,1,0.6976488601007911,0.4055463171683702,104,0.49961830326317297,False,2023-07-01,2025-06-30
住宿和餐饮业,农业,1,0.8528436913836475,0.3579501199113625,104,0.4741676913111555,False,2023-07-01,2025-06-30
黑色金属冶炼,农业,1,3.096293640870016,0.08149865606467088,104,0.18750818613375406,False,2023-07-01,2025-06-30
非金属矿物制品业,农业,2,0.39092061917656684,0.6774839024038333,103,0.7075429151384743,False,2023-07-01,2025-06-30
化学制品制造业,农业,4,4.887276614288572,0.0012823371589610888,101,0.02065237740221543,True,2023-07-01,2025-06-30
纺织业,农业,1,0.8234579937405508,0.36633109097287675,104,0.4790483497337619,False,2023-07-01,2025-06-30
电子,农业,1,1.2535878341568791,0.2655238677266367,104,0.39441894914733416,False,2023-07-01,2025-06-30
石化,农业,4,4.895262085038345,0.0012670761411931464,101,0.02065237740221543,True,2023-07-01,2025-06-30
合计,制造业,1,5.156321083151066,0.025284672662361563,104,0.09551987450225478,False,2023-07-01,2025-06-30
大工业电量,制造业,2,5.632468898957843,0.00483634628885643,103,0.032172216617175384,True,2023-07-01,2025-06-30
非普工业,制造业,4,3.000372578463481,0.022404271216137972,101,0.08569633740172775,False,2023-07-01,2025-06-30
居民生活,制造业,1,3.517647398671626,0.06360678891689908,104,0.17094876480352822,False,2023-07-01,2025-06-30
商业用电,制造业,1,4.854331580690906,0.029849098926351125,104,0.10498648587889016,False,2023-07-01,2025-06-30
农业,制造业,1,2.8437724376720785,0.09481536623192288,104,0.2087195191096917,False,2023-07-01,2025-06-30
工业,制造业,1,10.698338171540337,0.0014674706135501259,104,0.02131808550821085,True,2023-07-01,2025-06-30
交通仓储和邮政业,制造业,1,3.4489307667476123,0.0662065992587656,104,0.17094876480352822,False,2023-07-01,2025-06-30
信息传输,制造业,2,4.495685061439075,0.013551550981969585,103,0.05923963714975275,False,2023-07-01,2025-06-30
批发和零售业,制造业,1,4.63559729097489,0.03369593111397473,104,0.11330719693270624,False,2023-07-01,2025-06-30
住宿和餐饮业,制造业,1,1.929991011962562,0.16781474653054096,104,0.29723265169323954,False,2023-07-01,2025-06-30
黑色金属冶炼,制造业,2,6.188074676438674,0.002945716862299941,103,0.02902833009329585,True,2023-07-01,2025-06-30
非金属矿物制品业,制造业,2,1.7016256680894208,0.1877308210364882,103,0.31571205506991057,False,2023-07-01,2025-06-30
化学制品制造业,制造业,4,1.7110163749642968,0.1542471061479216,101,0.28307655781528096,False,2023-07-01,2025-06-30
纺织业,制造业,1,10.431614123324623,0.001672006706526341,104,0.02131808550821085,True,2023-07-01,2025-06-30
电子,制造业,2,7.191136699705967,0.0012186664611357756,103,0.02065237740221543,True,2023-07-01,2025-06-30
石化,制造业,1,1.9954307036013297,0.16084825866257824,104,0.2891945410119892,False,2023-07-01,2025-06-30
合计,工业,1,3.3828519300148887,0.0688156018520758,104,0.17094876480352822,False,2023-07-01,2025-06-30
大工业电量,工业,4,1.0716075707503359,0.37517441969171317,101,0.48454291974525726,False,2023-07-01,2025-06-30
非普工业,工业,4,2.207229296506328,0.07425285106954815,101,0.1766732098743415,False,2023-07-01,2025-06-30
居民生活,工业,1,2.9285477864879303,0.09009519306782454,104,0.20271418440260522,False,2023-07-01,2025-06-30
商业用电,工业,1,3.7615578815618065,0.055233533480388286,104,0.15649501152776682,False,2023-07-01,2025-06-30
农业,工业,4,1.7094120110407163,0.15460571180431748,101,0.28307655781528096,False,2023-07-01,2025-06-30
