group,target,horizon,model,mae,rmse,mape,smape,n
city,三明,11,direct_own_weather_holiday,1853722.6079196937,2334072.7818868216,0.041089713035972905,0.042440642650146916,101
city,三明,12,direct_own_weather_holiday,1895607.4376838538,2360923.8138657263,0.042053468564786436,0.04343357556669657,101
city,三明,13,direct_own_weather_holiday,1942543.3281501012,2401656.4840579364,0.04312482575985181,0.04455258815297281,101
city,三明,14,direct_own_weather_holiday,1984618.2411012726,2441603.2393883974,0.04408211572877571,0.04556105911975159,101
city,三明,15,direct_own_weather_holiday,2016743.381851067,2460038.8104253323,0.044817396428557345,0.046318946211594915,101
city,三明,16,direct_own_weather_holiday,2051758.723801802,2474929.8787503913,0.04562880491810958,0.04715304774092687,101
city,三明,17,direct_own_weather_holiday,2073219.5065160787,2492724.5196076115,0.046120463494435236,0.047674237758569715,101
city,三明,18,direct_own_weather_holiday,2118104.160380269,2521504.7115640016,0.0471642805359185,0.04875651609151783,101
city,三明,19,direct_own_weather_holiday,2170160.067194556,2566167.402180421,0.04835571990150302,0.05000908553499864,101
city,三明,20,direct_own_weather_holiday,2222056.8313033283,2624333.380634369,0.04953163822212751,0.05126467617438525,101
city,三明,21,direct_own_weather_holiday,2276697.062803918,2669547.715247359,0.050786813708164,0.05258448725797824,101
city,三明,22,direct_own_weather_holiday,2323068.4449389186,2699712.8988399087,0.05185456326354987,0.0536968857970169,101
city,三明,23,direct_own_weather_holiday,2374763.519255512,2744110.618271223,0.053027968081465586,0.0549341736362519,101
city,三明,24,direct_own_weather_holiday,2413757.2565939883,2781741.4671746255,0.05391296671819233,0.05587522197996098,101
city,三明,25,direct_own_weather_holiday,2442817.3922277666,2811411.730164523,0.05457594811489396,0.05658244373569617,101
city,三明,26,direct_own_weather_holiday,2452253.4715545895,2825534.7132008555,0.05479663871291025,0.05682500170567218,101
city,三明,27,direct_own_weather_holiday,2456516.423060335,2836069.569375394,0.05489281904566456,0.0569359447277071,101
city,三明,28,direct_own_weather_holiday,2462303.9706559135,2848119.2030162825,0.05501783936047442,0.05707809038806545,101
city,三明,29,direct_own_weather_holiday,2473227.8139944794,2851148.3379409076,0.05528123010983866,0.057347197012298554,101
city,三明,30,direct_own_weather_holiday,2466245.8114450336,2841625.0154863615,0.05513390794653561,0.05718622515810678,101
city,南平,1,direct_context_weather_holiday,1309130.6536570853,1723571.1104116396,0.03297848468038644,0.03309354291789365,101
city,南平,2,direct_context_weather_holiday,1543068.6255148018,1957577.446799647,0.03891861209717278,0.03907926649575932,101
city,南平,3,direct_context_weather_holiday,1699868.8791453242,2136501.8447340466,0.04297352077136348,0.04313158908262103,101
city,南平,4,direct_context_weather_holiday,1804711.6420748518,2299482.4163603736,0.04568413943086029,0.045787563713389774,101
city,南平,5,direct_context_weather_holiday,1936551.8136473738,2486911.7907232568,0.04889396235848834,0.049102231519794114,101
city,南平,6,direct_context_weather_holiday,2120434.153690523,2693892.9123840686,0.05348618380869101,0.05378440127980311,101
city,南平,7,direct_context_weather_holiday,2165402.1390472897,2748053.6823153766,0.05468532486778989,0.054865396707575384,101
city,南平,8,direct_context_weather_holiday,2233009.6574701467,2785082.1716566863,0.056345873940226575,0.05652799147830065,101
city,南平,9,direct_context_weather_holiday,2257493.816838214,2793769.7790329796,0.057034119416082274,0.05716471169951476,101
city,南平,10,direct_context_weather_holiday,2198848.5547993057,2727999.60679718,0.055783663699499324,0.05566965423161621,101
city,南平,11,direct_context_weather_holiday,2080960.7165868306,2662204.4543629475,0.05314948081707338,0.052720552730436535,101
city,南平,12,direct_context_weather_holiday,2065757.2995718475,2669654.342061746,0.05295244673528851,0.05234646672554231,101
city,南平,13,direct_context_weather_holiday,2079701.1252801283,2661149.8735229056,0.05325266782761639,0.05276491927199078,101
city,南平,14,direct_context_weather_holiday,2175904.1788159176,2729877.8977991175,0.055659900408828435,0.05523123608468618,101
city,南平,15,direct_context_weather_holiday,2278389.950341106,2844922.931958322,0.05830729592338078,0.05787368375227147,101
city,南平,16,direct_context_weather_holiday,2384484.3209646414,2967558.664820052,0.06087794248392436,0.06063410100537214,101
city,南平,17,direct_context_weather_holiday,2404168.7427049815,3048039.647558133,0.06127561915428934,0.06113034543837798,101
city,南平,18,direct_context_weather_holiday,2434240.1787981675,3077232.5456516426,0.06200261511972445,0.061848744798558425,101
city,南平,19,direct_context_weather_holiday,2442588.4445851804,3050938.210683723,0.06219299403626601,0.06201560307003718,101
city,南平,20,direct_context_weather_holiday,2343357.756000366,3003532.6723546158,0.05945899605573331,0.059639275964278295,101
city,南平,21,direct_context_weather_holiday,2211825.227216959,2886583.6044777,0.055727425415740384,0.05636478847553676,101
city,南平,22,direct_context_weather_holiday,2193361.8192986944,2815993.84428875,0.054850895963409134,0.055856973523727385,101
city,南平,23,direct_context_weather_holiday,2220525.3852529353,2809406.0757921776,0.055355015914733866,0.05650339292401794,101
city,南平,24,direct_context_weather_holiday,2127285.338646594,2719269.8240210633,0.05297117798613377,0.054152014113176494,101
city,南平,25,direct_context_weather_holiday,2006150.2979645827,2586867.187209073,0.04996260151569401,0.05101736818292587,101
city,南平,26,direct_context_weather_holiday,1917595.6779328112,2503034.5409917603,0.047930155017017695,0.04875888406486352,101
city,南平,27,direct_context_weather_holiday,1814820.2401292312,2400093.0715735867,0.04540178978281075,0.04621969841041459,101
city,南平,28,direct_context_weather_holiday,1862153.2104215932,2388767.389468375,0.04671585127453251,0.04739246815864413,101
city,南平,29,direct_context_weather_holiday,1873138.6276796036,2417235.8954395475,0.046796954801800766,0.04761146345467458,101
city,南平,30,direct_context_weather_holiday,1905304.8831186106,2489712.402968367,0.04730039301058234,0.04847230367437445,101
city,南平,1,direct_own_weather_holiday,1346175.8712429411,1796369.7099040698,0.03328780839786621,0.03389938939128806,101
city,南平,2,direct_own_weather_holiday,1651120.123529307,2061709.0849794045,0.04085482325838321,0.04170052428372404,101
city,南平,3,direct_own_weather_holiday,1872692.4466324772,2297121.7970846724,0.04629342622654667,0.04742508905288121,101
city,南平,4,direct_own_weather_holiday,2044276.7957837612,2520273.5990632027,0.05043347646473062,0.051865185206044356,101
city,南平,5,direct_own_weather_holiday,2184997.0819195076,2700587.786527802,0.05380799679170871,0.05551655512816059,101
city,南平,6,direct_own_weather_holiday,2322401.0992381577,2849738.9540914223,0.05715911142149015,0.05908507445555349,101
city,南平,7,direct_own_weather_holiday,2408866.3852383182,2928717.5646534665,0.05931887775984548,0.06133208250240207,101
city,南平,8,direct_own_weather_holiday,2477136.20657648,3007659.8196703494,0.06100664245401163,0.06314466550311836,101
city,南平,9,direct_own_weather_holiday,2544303.1592611964,3102468.1341900066,0.06259291475724402,0.06492476491982867,101
city,南平,10,direct_own_weather_holiday,2600108.2995502725,3177183.4320320752,0.0638858714840074,0.06638591183991936,101
city,南平,11,direct_own_weather_holiday,2637440.2439582422,3192069.41888443,0.06484473729727523,0.06736078081212558,101
city,南平,12,direct_own_weather_holiday,2682750.631220272,3214766.027564675,0.06602270237552003,0.06855357792345174,101
city,南平,13,direct_own_weather_holiday,2720721.7494274215,3243109.4177384945,0.06700195397412015,0.06956443575953311,101
city,南平,14,direct_own_weather_holiday,2773843.4758926765,3286912.417002876,0.06834381002923781,0.07098094365986873,101
city,南平,15,direct_own_weather_holiday,2798222.7547401264,3298031.8684881004,0.06896317312836094,0.07160755375524204,101
city,南平,16,direct_own_weather_holiday,2786947.992435543,3276426.80176881,0.06864657155256941,0.07128114705110647,101
city,南平,17,direct_own_weather_holiday,2766978.7573540285,3251330.4666471956,0.06808099789517932,0.07073642994416217,101
city,南平,18,direct_own_weather_holiday,2750021.2742344253,3243269.423660942,0.06756996572550182,0.07029394029417743,101
city,南平,19,direct_own_weather_holiday,2720686.465266766,3227005.9450191194,0.0667101486002993,0.06949692072050054,101
city,南平,20,direct_own_weather_holiday,2719571.8193024024,3251334.799237072,0.0665578797645815,0.06945118117538145,101
city,南平,21,direct_own_weather_holiday,2717277.7128770202,3264808.0489827036,0.06641090406086829,0.06938356597657384,101
city,南平,22,direct_own_weather_holiday,2703093.3866310194,3254546.1762949526,0.06600087481386943,0.06898287233727453,101
city,南平,23,direct_own_weather_holiday,2691089.6130195996,3248297.224496024,0.06568573767196395,0.06866472466613603,101
city,南平,24,direct_own_weather_holiday,2701966.0057445494,3257797.2639350323,0.0659516402083891,0.06897057389160069,101
city,南平,25,direct_own_weather_holiday,2726513.1399611784,3241908.651824648,0.0666615173339539,0.0696717648977248,101
city,南平,26,direct_own_weather_holiday,2739883.5014863475,3231740.2147051785,0.06705561920513309,0.07008319153038013,101
city,南平,27,direct_own_weather_holiday,2743585.670162863,3230969.3993577347,0.06716538422485371,0.07022489125579359,101
city,南平,28,direct_own_weather_holiday,2733746.831511618,3243667.60302591,0.06687398932382481,0.06997738896032757,101
city,南平,29,direct_own_weather_holiday,2730603.005278814,3254126.4796453915,0.06674397163133525,0.0698764634798395,101
city,南平,30,direct_own_weather_holiday,2723889.45670486,3254974.149609907,0.06654095233311881,0.06967063518349796,101
city,厦门,1,direct_context_weather_holiday,4116283.042685632,5771440.250187196,0.03638400391783855,0.036553991180594644,101
city,厦门,2,direct_context_weather_holiday,4709736.056846668,6041440.4186848095,0.04213337699746195,0.042294680788701855,101
city,厦门,3,direct_context_weather_holiday,5067524.063427856,6207109.928465079,0.045381008241892784,0.04569337887116459,101
city,厦门,4,direct_context_weather_holiday,5176628.654029888,6287457.337608049,0.046138948656531474,0.04653320781104331,101
city,厦门,5,direct_context_weather_holiday,5322699.536182568,6538340.518098912,0.04712495736641899,0.04770232256837585,101
city,厦门,6,direct_context_weather_holiday,5763682.67852581,7134926.760641391,0.05094445635183921,0.05162666265800693,101
city,厦门,7,direct_context_weather_holiday,5933530.2723696,7131937.166129145,0.052831969686919264,0.05298764596875762,101
city,厦门,8,direct_context_weather_holiday,5824966.501590194,6911359.070322052,0.05213650378332564,0.05205559857927215,101
city,厦门,9,direct_context_weather_holiday,6029504.455286628,7073362.1738954885,0.05394804283328274,0.05373093029523101,101
city,厦门,10,direct_context_weather_holiday,6052604.643128015,7240966.291813278,0.05370156555374803,0.05341925531475335,101
city,厦门,11,direct_context_weather_holiday,5906184.704572135,7146495.876749145,0.05235753356417892,0.052023761725677,101
city,厦门,12,direct_context_weather_holiday,5776410.590119561,7201880.039278653,0.05087944625711879,0.050656718849285576,101
city,厦门,13,direct_context_weather_holiday,6014313.672434371,7501238.156802037,0.05302403355030975,0.05291882340323622,101
city,厦门,14,direct_context_weather_holiday,5583746.53816895,7003067.286678749,0.049342447624280236,0.049358346676219085,101
city,厦门,15,direct_context_weather_holiday,5517387.982333036,6739930.999100425,0.04926026526047188,0.0490754259174648,101
city,厦门,16,direct_context_weather_holiday,5717092.219783355,6801735.906342276,0.05124887456325948,0.050954387174789846,101
city,厦门,17,direct_context_weather_holiday,5777700.681751767,6881248.359775691,0.05169801875997957,0.05142838459017933,101
city,厦门,18,direct_context_weather_holiday,5427612.372551846,6535165.910605879,0.04851743848583708,0.048334090018962834,101
city,厦门,19,direct_context_weather_holiday,5345006.48160339,6477187.758709713,0.04792794608832745,0.04776733878412404,101
city,厦门,20,direct_context_weather_holiday,5266836.629640656,6556507.505473639,0.04711301342794493,0.04714150587113698,101
city,厦门,21,direct_context_weather_holiday,5318375.125281303,6700149.586930333,0.047347186382736675,0.04750565079154407,101
city,厦门,22,direct_context_weather_holiday,5510243.301408521,6800073.1131863,0.049228043115846463,0.049183423570244265,101
city,厦门,23,direct_context_weather_holiday,5916322.393880128,7263138.437846229,0.05290816823436267,0.052784614721890256,101
city,厦门,24,direct_context_weather_holiday,6004184.795096393,7540532.490694775,0.053399177350266024,0.053374880851429524,101
city,厦门,25,direct_context_weather_holiday,6029131.4293522425,7580467.750192149,0.05368630532559911,0.05352609049675051,101
city,厦门,26,direct_context_weather_holiday,5867358.686952949,7333588.101043922,0.05240144175534615,0.052182625736741366,101
city,厦门,27,direct_context_weather_holiday,5731572.775572397,7259858.0239889035,0.051140578040591064,0.05094991440747992,101
city,厦门,28,direct_context_weather_holiday,5426262.682067444,7062141.490429863,0.04861777274720608,0.04822658474546519,101
city,厦门,29,direct_context_weather_holiday,5340634.803558009,6839717.733548774,0.04826355576928709,0.04788739741917234,101
city,厦门,30,direct_context_weather_holiday,5211844.336378699,6602484.90013634,0.04690769782584332,0.04676914347418505,101
city,厦门,1,direct_own_weather_holiday,4682491.306282709,6370445.241681347,0.0405134107727771,0.04156194590222281,101
city,厦门,2,direct_own_weather_holiday,5570276.052564172,7173668.8030665,0.04811235180770186,0.049449150631512416,101
city,厦门,3,direct_own_weather_holiday,5866092.454770998,7631596.266859099,0.05040170323753351,0.05200584728938198,101
city,厦门,4,direct_own_weather_holiday,5930795.212423138,7874045.88330026,0.050663543909557254,0.05246049647957352,101
city,厦门,5,direct_own_weather_holiday,5904017.329334929,7948107.890992313,0.05029275201250108,0.052156468343562135,101
city,厦门,6,direct_own_weather_holiday,5851595.970766861,7938534.73250792,0.04972719800745177,0.05159609829811898,101
city,厦门,7,direct_own_weather_holiday,5801649.538589154,7932154.813747981,0.04912880128035065,0.050982848007882546,101
city,厦门,8,direct_own_weather_holiday,5718993.443760983,7926889.067524291,0.04825916867995955,0.05011376705340508,101
city,厦门,9,direct_own_weather_holiday,5612525.089181542,7962732.091579889,0.047180134974908944,0.04905625995687477,101
city,厦门,10,direct_own_weather_holiday,5629212.878477946,8084348.693240576,0.047191131921934,0.04911542554457088,101
city,厦门,11,direct_own_weather_holiday,5739863.653189381,8139329.860669555,0.04815298967892225,0.0500799626780043,101
city,厦门,12,direct_own_weather_holiday,5760494.116480285,8189842.225055616,0.04835272044243038,0.05027177513078999,101
city,厦门,13,direct_own_weather_holiday,5790948.390459091,8289302.752737932,0.0486046398846699,0.05055961542532763,101
city,厦门,14,direct_own_weather_holiday,5812646.793349275,8306233.794942548,0.04894193599323409,0.05093356578030541,101
city,厦门,15,direct_own_weather_holiday,5852221.799850018,8265168.728174752,0.04950547865701449,0.051534614926242305,101
city,厦门,16,direct_own_weather_holiday,5929307.407634316,8227226.086887203,0.0503642408014008,0.05244539185657576,101
city,厦门,17,direct_own_weather_holiday,6090006.023343941,8153377.247220664,0.052066841296934875,0.05416081329164663,101
city,厦门,18,direct_own_weather_holiday,6181637.8507664995,8052240.7145031635,0.05303989927372786,0.05510054165625832,101
city,厦门,19,direct_own_weather_holiday,6122238.659017531,7887169.893511314,0.052637226803762024,0.054600191406493644,101
city,厦门,20,direct_own_weather_holiday,6000903.573252102,7797142.656227435,0.05156721308104364,0.05348339321716341,101
city,厦门,21,direct_own_weather_holiday,5906482.9775954755,7861467.740261909,0.05062844396364719,0.05258283433850087,101
city,厦门,22,direct_own_weather_holiday,5895334.936505552,7897621.835666488,0.050482724985011204,0.05244861930988527,101
city,厦门,23,direct_own_weather_holiday,6054268.4440496005,7996491.166270054,0.051973849378959325,0.05396368515111402,101
city,厦门,24,direct_own_weather_holiday,6138295.5249894075,8060767.785160283,0.05270732003685322,0.054724626816340896,101
city,厦门,25,direct_own_weather_holiday,6106279.12005534,8061544.382249571,0.052376832795025786,0.05439985603687611,101
city,厦门,26,direct_own_weather_holiday,6131397.717652661,8031608.089117909,0.05262809203936563,0.05462947418105225,101
city,厦门,27,direct_own_weather_holiday,6158446.654524826,8045608.972406716,0.052907423245060134,0.05491814105293845,101
city,厦门,28,direct_own_weather_holiday,6184666.786801759,8045815.542705102,0.05312590413643624,0.055137654344005256,101
city,厦门,29,direct_own_weather_holiday,6257360.899900683,8090727.641066199,0.05382487917148069,0.05586808073001413,101
city,厦门,30,direct_own_weather_holiday,6254212.646235304,8108859.271709448,0.053776863220820904,0.05583890652530867,101
city,宁德,1,direct_context_weather_holiday,3741964.938270681,4666998.980863276,0.036467534129064234,0.036607372827425724,101
city,宁德,2,direct_context_weather_holiday,4544688.819132761,5526692.2698271675,0.044259296147501334,0.0445158789461269,101
city,宁德,3,direct_context_weather_holiday,5155388.3586557675,6075902.021494227,0.05031797009107596,0.05061284871368642,101
city,宁德,4,direct_context_weather_holiday,5551293.97794915,6459175.355604355,0.05406472038117731,0.05435724257627141,101
city,宁德,5,direct_context_weather_holiday,5984362.563851316,6880652.883667158,0.05826879923630247,0.05856911562591817,101
city,宁德,6,direct_context_weather_holiday,6330386.744113319,7260425.774155705,0.06151653507523705,0.06197607096955978,101
city,宁德,7,direct_context_weather_holiday,6623903.724837246,7471827.064448766,0.06441347590342576,0.06473143900919849,101
city,宁德,8,direct_context_weather_holiday,6855461.263818277,7700471.549570407,0.06670700836171986,0.06691692692667943,101
city,宁德,9,direct_context_weather_holiday,6795030.519219609,7721777.826535802,0.06604611343139939,0.0662375562760785,101
city,宁德,10,direct_context_weather_holiday,6367522.897901137,7316151.268130006,0.06215314303458324,0.06196073957937237,101
city,宁德,11,direct_context_weather_holiday,6114758.035431305,7102004.441268304,0.060061959742703494,0.05943989422771948,101
city,宁德,12,direct_context_weather_holiday,6036398.678232337,7065997.7656123955,0.059296656387830014,0.05869024198795645,101
city,宁德,13,direct_context_weather_holiday,6214600.467847672,7141160.190973979,0.060650661280952395,0.060534430894244796,101
city,宁德,14,direct_context_weather_holiday,6131962.168453792,7149352.788939352,0.059759850262283705,0.05979150776116483,101
city,宁德,15,direct_context_weather_holiday,6157798.9119050065,7124370.637557605,0.060086902790714734,0.06011397029891054,101
city,宁德,16,direct_context_weather_holiday,6253253.422045558,7303283.233627528,0.06090011487860636,0.0610355633324843,101
city,宁德,17,direct_context_weather_holiday,6280662.948281226,7394781.297595951,0.06102704359044903,0.061340826384885354,101
city,宁德,18,direct_context_weather_holiday,6276923.866530269,7501979.1575694615,0.060933596041443085,0.06143674598081585,101
city,宁德,19,direct_context_weather_holiday,6189869.709366092,7389850.368414178,0.06011745326339659,0.06070526341155815,101
city,宁德,20,direct_context_weather_holiday,6332772.135628553,7498031.089211861,0.061168942185072725,0.062319670512121235,101
city,宁德,21,direct_context_weather_holiday,6628460.926846548,7834394.021709452,0.06371504503094685,0.06540746485656872,101
city,宁德,22,direct_context_weather_holiday,7007889.9737218805,8108438.398295073,0.0673299939762972,0.06940419816499331,101
city,宁德,23,direct_context_weather_holiday,7218055.982773468,8375459.318962559,0.06936405847170207,0.07162758640113023,101
city,宁德,24,direct_context_weather_holiday,7326220.599815165,8468485.103883801,0.070501030041667,0.07280417526723713,101
city,宁德,25,direct_context_weather_holiday,7081387.048625024,8235263.1801360585,0.06845904673839828,0.07024212283233791,101
city,宁德,26,direct_context_weather_holiday,6803513.072736325,7986810.919279646,0.06587524130744278,0.06740230725996059,101
city,宁德,27,direct_context_weather_holiday,6688674.982253864,7821254.457864702,0.06465732526557905,0.0664954668239343,101
city,宁德,28,direct_context_weather_holiday,6364150.129143146,7536625.260634403,0.06139409388362878,0.0631815658662344,101
city,宁德,29,direct_context_weather_holiday,6540388.0189413745,7751485.770841399,0.06284678948415856,0.0649393695692459,101
city,宁德,30,direct_context_weather_holiday,6776408.489139538,8111729.194917375,0.0648394429271495,0.06733954235119811,101
city,宁德,1,direct_own_weather_holiday,2949425.1104662595,4004658.7400047868,0.028575286313006567,0.028968938461148817,101
city,宁德,2,direct_own_weather_holiday,3730360.9850330944,4722807.964027654,0.036166276588186816,0.03676721946008976,101
city,宁德,3,direct_own_weather_holiday,4500762.449263208,5513926.84567991,0.04358264693498556,0.04453604401380671,101
city,宁德,4,direct_own_weather_holiday,5036341.143355207,6209526.702677668,0.04839615812271614,0.049712214457353666,101
city,宁德,5,direct_own_weather_holiday,5475583.938086814,6760482.8845911445,0.05221732443257536,0.053916431981778284,101
city,宁德,6,direct_own_weather_holiday,5754278.760226032,7191579.856567052,0.054527402375061707,0.05650810246009218,101
city,宁德,7,direct_own_weather_holiday,5888539.461841543,7452338.165670058,0.05550390429315927,0.05766184685174776,101
city,宁德,8,direct_own_weather_holiday,6080170.175227206,7879565.733827286,0.057121454856344615,0.05954216425092904,101
city,宁德,9,direct_own_weather_holiday,6193942.946652665,8250373.5336620165,0.0580095386876579,0.06074101003470922,101
city,宁德,10,direct_own_weather_holiday,6263386.732819557,8409754.255717954,0.05859895030056956,0.0614669855717712,101
city,宁德,11,direct_own_weather_holiday,6253637.628510215,8454203.700246453,0.058442394381947343,0.06137192668371205,101
city,宁德,12,direct_own_weather_holiday,6379627.294842327,8571064.212142177,0.05967180402174338,0.06268855529251575,101
city,宁德,13,direct_own_weather_holiday,6509059.426312452,8772809.039925395,0.06086928976831406,0.064068241418361,101
city,宁德,14,direct_own_weather_holiday,6678134.977073056,8916558.244338192,0.06250751455124655,0.06581280802946364,101
city,宁德,15,direct_own_weather_holiday,6798336.9114650935,8882226.385058476,0.06374690808315406,0.06699266576176122,101
city,宁德,16,direct_own_weather_holiday,6958066.5100748725,8931488.665349888,0.06532200550557171,0.06859765255832441,101
city,宁德,17,direct_own_weather_holiday,7083042.612949767,8969647.08514273,0.06652037700371614,0.06990415358672049,101
city,宁德,18,direct_own_weather_holiday,7131138.746653073,9005445.515046436,0.0669921100479246,0.07044096015209934,101
city,宁德,19,direct_own_weather_holiday,7075073.658868768,8937656.90258446,0.06641863134186111,0.06986127229870281,101
city,宁德,20,direct_own_weather_holiday,7108399.877044396,8960222.980713405,0.06672264239700676,0.07019741206789665,101
city,宁德,21,direct_own_weather_holiday,7203642.223962294,9077937.731062287,0.06769132307280153,0.07120509828199903,101
city,宁德,22,direct_own_weather_holiday,7429378.57414801,9176223.854537793,0.06991773958135546,0.07350725434218076,101
city,宁德,23,direct_own_weather_holiday,7605134.424009305,9298409.134759989,0.07161665398094508,0.07532949295976295,101
city,宁德,24,direct_own_weather_holiday,7687042.143762699,9305293.710439019,0.07246509749953944,0.07621024011404441,101
city,宁德,25,direct_own_weather_holiday,7662039.012761403,9263406.144431926,0.0721866970933243,0.07593845925274614,101
city,宁德,26,direct_own_weather_holiday,7637118.053341981,9338125.46683094,0.071854702702924,0.07573450971988775,101
city,宁德,27,direct_own_weather_holiday,7717548.241379595,9450091.778327253,0.07262779492302288,0.07661765936852918,101
city,宁德,28,direct_own_weather_holiday,7681535.634585783,9540610.973970521,0.07218728154781101,0.07627508801162625,101
city,宁德,29,direct_own_weather_holiday,7843742.442682228,9681327.478369623,0.07377085185729429,0.07798431220943518,101
city,宁德,30,direct_own_weather_holiday,8014914.213419985,9808641.024771206,0.07546058923982034,0.07978202096882145,101
city,泉州,1,direct_context_weather_holiday,4840712.234636913,6815531.740933615,0.028396772939549005,0.02822036803176948,101
city,泉州,2,direct_context_weather_holiday,5571169.258234358,7303120.778004172,0.03267833128713454,0.032464698652794485,101
city,泉州,3,direct_context_weather_holiday,6189385.528718243,7948016.087814597,0.03658614867263479,0.036302750595131,101
city,泉州,4,direct_context_weather_holiday,6709826.529994151,8237723.129812747,0.039430118827787936,0.03924398148451789,101
city,泉州,5,direct_context_weather_holiday,6862733.780703446,8595803.70775821,0.04004352333365183,0.04003774817249877,101
city,泉州,6,direct_context_weather_holiday,7395225.600816937,9257953.037026485,0.04289706989804396,0.04290293369693709,101
city,泉州,7,direct_context_weather_holiday,7969749.2776911445,9600245.404721992,0.04660722720473318,0.046249733959086034,101
city,泉州,8,direct_context_weather_holiday,8240216.9276148565,9797548.541144826,0.04841135060323433,0.047689278750334546,101
city,泉州,9,direct_context_weather_holiday,8336349.704440138,10054282.003290273,0.04922222294104069,0.048178803557742934,101
city,泉州,10,direct_context_weather_holiday,8259569.920522625,10432818.508126635,0.04885383977831684,0.04758293597753479,101
city,泉州,11,direct_context_weather_holiday,8135161.646738387,10578405.580659298,0.0482475309989594,0.04683866193824547,101
city,泉州,12,direct_context_weather_holiday,8062406.9408948235,10394048.015055582,0.04772368718415588,0.046389759244096135,101
city,泉州,13,direct_context_weather_holiday,7890871.854163082,9840301.368376208,0.04677717598978929,0.0456625672544406,101
city,泉州,14,direct_context_weather_holiday,7384232.479657121,9084278.618628405,0.04380947696131469,0.04294742589252123,101
city,泉州,15,direct_context_weather_holiday,7250662.21328673,8907997.582958562,0.0433437443584477,0.042464437967766,101
city,泉州,16,direct_context_weather_holiday,7452709.4703090275,9058244.760963526,0.04461604398906602,0.04381206349240698,101
city,泉州,17,direct_context_weather_holiday,7523200.441484987,9289180.145720936,0.04513513462244887,0.044257511508527726,101
city,泉州,18,direct_context_weather_holiday,7505604.360163174,9141404.85796029,0.04493147818468121,0.04418107104948239,101
city,泉州,19,direct_context_weather_holiday,7413041.060795942,9086103.581006357,0.0444232157004654,0.04377926538326268,101
city,泉州,20,direct_context_weather_holiday,7174731.345840794,8858860.344916286,0.04260560541798834,0.0424199176293108,101
city,泉州,21,direct_context_weather_holiday,7308975.570243793,8994800.784639297,0.04295553590486501,0.043277418870715255,101
city,泉州,22,direct_context_weather_holiday,7455051.929614857,8979319.352027081,0.04368190904131634,0.04409220458826816,101
city,泉州,23,direct_context_weather_holiday,7606124.831923931,9325862.079403022,0.04464878305600444,0.044900279674118915,101
city,泉州,24,direct_context_weather_holiday,8125586.600698367,10114913.683624076,0.048007553470534876,0.04800150846024956,101
city,泉州,25,direct_context_weather_holiday,8298231.14197218,10239910.10362955,0.04917878569672467,0.04900464150524653,101
city,泉州,26,direct_context_weather_holiday,7986409.510697758,9801945.59900016,0.047372530289416126,0.047073145569369035,101
city,泉州,27,direct_context_weather_holiday,7366866.464698598,9305922.95671176,0.04377841832599572,0.043506789473430035,101
city,泉州,28,direct_context_weather_holiday,6889883.136916762,8857296.474773321,0.04094492447602484,0.04069707310761149,101
city,泉州,29,direct_context_weather_holiday,6552685.327648267,8355075.2964248415,0.03895677980252549,0.03885775430514827,101
city,泉州,30,direct_context_weather_holiday,6682045.533178582,8505016.960399637,0.03958838069572337,0.03975512032175708,101
city,泉州,1,direct_own_weather_holiday,6216827.108045769,8169184.819990249,0.0361778382624927,0.03676348341701977,101
city,泉州,2,direct_own_weather_holiday,7146399.175120464,8858975.439676085,0.04142412848415965,0.04229441887138089,101
city,泉州,3,direct_own_weather_holiday,7828436.278531673,9565680.760446839,0.045300119174012755,0.046480969010218254,101
city,泉州,4,direct_own_weather_holiday,8060530.777932467,10075312.974798724,0.04634036893701213,0.047775796239633156,101
city,泉州,5,direct_own_weather_holiday,8329650.372476153,10489947.471502911,0.04763860415132288,0.049227960510539126,101
city,泉州,6,direct_own_weather_holiday,8490870.874322327,10695741.983652953,0.04830192284403452,0.049962866719807625,101
city,泉州,7,direct_own_weather_holiday,8505911.612959323,10735581.168859018,0.048102554219108515,0.04976719123928495,101
city,泉州,8,direct_own_weather_holiday,8583000.491756104,10931360.740399832,0.048332041841614236,0.05005412713174906,101
city,泉州,9,direct_own_weather_holiday,8791574.917379202,11404907.657997252,0.049357816645536984,0.051220989557282284,101
city,泉州,10,direct_own_weather_holiday,9117950.891667636,11855408.044376357,0.05116976852094142,0.05317272551055386,101
city,泉州,11,direct_own_weather_holiday,9403645.182087736,12105344.335684855,0.05282413674649607,0.05491656667315116,101
city,泉州,12,direct_own_weather_holiday,9683573.96926993,12253789.257825516,0.054513212683700185,0.05665195652972304,101
city,泉州,13,direct_own_weather_holiday,9970870.661190845,12396346.099520072,0.056249545409970736,0.05844846452297845,101
city,泉州,14,direct_own_weather_holiday,10212370.233336344,12636843.19443128,0.05765753851659154,0.059980789633577614,101
city,泉州,15,direct_own_weather_holiday,10541352.959051125,12920179.88081315,0.0595541478659403,0.06199812368192552,101
city,泉州,16,direct_own_weather_holiday,10741885.27572807,13089892.472942907,0.060754689989200056,0.06327495320262914,101
city,泉州,17,direct_own_weather_holiday,10986621.260008447,13147588.54964519,0.06233213550293715,0.06489433623568276,101
city,泉州,18,direct_own_weather_holiday,11106934.895323616,13151883.822948704,0.06314201731028497,0.06576078840160045,101
